"acceleration","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14"
14.7,"nominal1","nominal7",1997,100,"nominal9",17.5,0.952,9999,9999,172,0.769,44.4,38.6,3.138
14.7,"nominal5","nominal7",1998,94,"nominal10",14.7,9999,9999,9999,172,1.18,32.4,31.9,3.842
14.7,"nominal5","nominal7",1998,94,"nominal10",15.3,9999,9999,9999,172,1.18,32.4,31.9,3.842
14.8,"nominal1","nominal7",1108,40,"nominal9",18.8,9999,9999,9999,150,0.765,22.7,35.6,2.729
14.8,"nominal1","nominal8",1896,81,"nominal9",18.5,0.635,9999,9.6,189,0.986,24,46.2,2.56
14.8,"nominal1","nominal7",1762,66,"nominal9",19.7,0.666,9999,9999,178,0.92,22.1,39.5,2.941
14.8,"nominal1","nominal8",1997,66,"nominal9",20.9,0.666,9999,9999,172,0.99,15.8,43.4,2.674
14.8,"nominal1","nominal8",2188,83,"nominal11",20.1,9999,9999,9999,178,0.941,16.3,42,2.9
14.8,"nominal1","nominal7",1997,102,"nominal11",13.4,9999,9999,9999,170,0.775,36.4,37.8,3
14.9,"nominal1","nominal8",1997,66,"nominal9",19.7,0.782,9999,9999,172,0.948,16.5,45.4,2.51
14.9,"nominal1","nominal8",1997,66,"nominal9",19.7,0.782,9999,9999,172,0.948,16.5,45.4,2.51
14.9,"nominal1","nominal7",1361,55,"nominal9",18.9,0.672,9999,9999,168,0.874,26.7,35,3.116
14.9,"nominal1","nominal8",1698,51,"nominal9",21.8,0.643,9999,9999,164,1.23,18.1,35.6,2.993
14.9,"nominal1","nominal8",2151,90,"nominal11",22.6,1081,7.9,12.2,164,1.31,20,41.9,2.863
14.9,"nominal1","nominal7",2792,103,"nominal11",17.9,1094,9999,9.8,170,0.871,35.6,43.3,2.731
14.9,"nominal1","nominal7",2792,103,"nominal11",18.3,1094,9999,9.8,170,0.871,35.6,43.3,2.731
14.9,"nominal3","nominal8",2982,92,"nominal10",20.1,9999,9999,9999,160,1.55,22.1,42.1,3.436
14.9,"nominal3","nominal8",2982,92,"nominal10",20.1,9999,9999,9999,160,1.124,20.8,39.5,3.63
14.9,"nominal3","nominal8",2982,92,"nominal10",20.2,9999,9999,9999,160,1.1,28.4,44,3.238
15,"nominal1","nominal7",1598,55,"nominal9",19.4,0.64,9999,9999,168,1.15,19.7,31.8,3.329
15,"nominal2","nominal8",1995,74,"nominal9",22.6,0.685,9999,9999,186,1.48,13.6,41.3,2.812
15,"nominal1","nominal8",1686,55,"nominal9",21.3,0.609,9999,9999,170,0.925,15.3,41.8,2.698
15,"nominal1","nominal8",1686,55,"nominal9",21.6,0.589,9999,9999,170,0.925,15.3,41.8,2.698
15,"nominal1","nominal8",1686,55,"nominal9",21.6,0.609,9999,9999,170,0.925,15.3,41.8,2.698
15,"nominal1","nominal8",1686,55,"nominal9",21.3,0.577,9999,9999,175,0.812,15.8,49,2.379
15,"nominal1","nominal8",1686,55,"nominal9",21.6,0.577,9999,9999,175,0.812,15.8,49,2.379
15,"nominal1","nominal7",1781,66,"nominal9",18,0.651,9999,9.8,171,0.986,21.5,31.5,3.361
15,"nominal1","nominal7",1587,65,"nominal9",18.6,0.691,9999,9999,178,1.16,21.1,31.3,3.481
15,"nominal1","nominal7",1296,44,"nominal9",18.9,9999,9999,9999,155,0.82,19.6,31.5,3.266
15,"nominal1","nominal7",1296,44,"nominal9",18.9,9999,9999,9999,155,0.82,19.6,31.5,3.266
15,"nominal1","nominal7",989,41,"nominal9",19.9,9999,9999,9999,140,0.886,25.8,30.4,3.2
15,"nominal1","nominal7",1597,73,"nominal9",16.3,9999,9999,9999,185,0.85,37.9,37.9,2.878
15,"nominal1","nominal7",1597,73,"nominal9",16.6,9999,9999,9999,185,0.85,37.9,37.9,2.878
15,"nominal1","nominal7",1299,63,"nominal9",14.6,9999,9999,9999,155,0.884,31.2,29.2,3.611
15,"nominal1","nominal7",1299,63,"nominal9",15.2,9999,9999,9999,155,0.884,31.2,29.2,3.611
15,"nominal1","nominal7",1349,55,"nominal9",18.7,9999,9999,9999,166,0.86,24.3,35.7,2.965
15,"nominal1","nominal7",1498,63,"nominal9",17,9999,9999,9999,161,0.699,31,39.7,2.659
15,"nominal1","nominal7",1349,55,"nominal9",18.5,9999,9999,9999,166,0.86,24.3,35.7,2.965
15,"nominal1","nominal7",1498,63,"nominal9",16.8,9999,9999,9999,161,0.699,31,39.7,2.659
15,"nominal1","nominal7",1598,55,"nominal9",20.7,0.645,9999,9999,165,0.811,20.9,39.1,2.968
15,"nominal3","nominal8",1896,66,"nominal9",21.3,0.678,9999,9.9,177,1.67,16,44.2,2.626
15,"nominal5","nominal8",2172,85,"nominal10",20.4,9999,9999,9999,156,0.888,19.6,40.9,3.283
15,"nominal1","nominal7",1998,84,"nominal11",18.1,0.85,9999,9999,170,0.759,36.4,41.5,2.8
15,"nominal5","nominal8",2953,116,"nominal10",19,9999,9999,9999,160,9999,9999,9999,3.723
15,"nominal5","nominal8",2953,116,"nominal10",19,9999,9999,9999,160,1.161,15.3,38.3,3.723
15,"nominal5","nominal8",2953,116,"nominal10",20.1,9999,9999,9999,160,9999,9999,9999,3.723
15,"nominal5","nominal8",2953,116,"nominal10",20.1,9999,9999,9999,160,1.161,15.3,38.3,3.723
15,"nominal2","nominal7",1998,94,"nominal10",15,9999,9999,9999,163,0.876,42.6,35.1,3.488
15,"nominal5","nominal7",1998,94,"nominal10",15.6,9999,9999,9999,163,0.876,42.6,35.1,3.488
15,"nominal5","nominal7",2463,87,"nominal10",16.4,9999,9999,9999,142,0.674,31.6,40.5,3.174
15.1,"nominal1","nominal7",1390,44,"nominal9",22.5,9999,9999,9999,157,1.4,23.7,32.1,3.298
15.1,"nominal1","nominal8",2088,80,"nominal9",18.7,0.636,9999,9999,188,1.59,21.8,41.3,2.868
15.1,"nominal1","nominal7",1762,74,"nominal9",15.1,0.71,9999,9999,172,0.774,34.1,37,2.941
15.1,"nominal1","nominal8",1910,55,"nominal9",21.3,9999,9999,9999,165,1.199,22.4,32.8,3.256
15.1,"nominal1","nominal8",1910,55,"nominal9",20.8,9999,9999,9999,165,1.35,22.4,38,2.8
15.1,"nominal1","nominal7",1341,63,"nominal9",16.1,0.67,9999,9999,163,0.73,30.4,42.1,2.54
15.1,"nominal1","nominal7",1341,63,"nominal9",16.1,0.67,9999,9999,163,0.73,30.4,42.1,2.54
15.1,"nominal1","nominal7",999,40,"nominal9",21.2,0.88,9999,9999,142,0.914,19.4,28.2,3.551
15.1,"nominal1","nominal7",999,40,"nominal9",21.2,0.796,9999,9999,142,0.914,19.4,28.2,3.551
15.1,"nominal1","nominal7",999,40,"nominal9",21.2,0.796,9999,9999,142,0.914,19.4,28.2,3.551
15.1,"nominal1","nominal7",1396,66,"nominal9",17.2,9999,9999,9999,172,0.853,44.9,31.5,3.364
15.1,"nominal1","nominal7",2295,105,"nominal11",18.8,1081,9999,9999,170,0.99,23,34.3,3.491
15.1,"nominal1","nominal8",1905,66,"nominal11",23.7,0.942,9999,9999,160,1.28,15.7,38.9,3.42
15.1,"nominal5","nominal7",2972,104,"nominal10",19.6,9999,9999,9999,157,0.783,31.1,40.1,3.376
15.2,"nominal1","nominal7",1762,74,"nominal9",16,0.676,9999,9999,175,0.787,34.1,37,2.941
15.2,"nominal1","nominal7",1124,44,"nominal9",20.7,0.65,9999,9999,158,0.874,23.3,32.3,3.33
15.2,"nominal1","nominal7",1124,44,"nominal9",20.7,0.65,9999,9999,158,0.874,23.3,32.3,3.33
15.2,"nominal1","nominal7",1124,44,"nominal9",20.7,0.65,9999,9999,158,0.874,23.3,32.3,3.33
15.2,"nominal1","nominal7",1124,44,"nominal9",20.7,0.65,9999,9999,158,0.874,23.3,32.3,3.33
15.2,"nominal1","nominal7",1124,44,"nominal9",20.7,0.65,9999,9999,158,0.874,23.3,32.3,3.33
15.2,"nominal1","nominal7",1124,44,"nominal9",20.7,0.65,9999,9999,158,0.874,23.3,32.3,3.33
15.2,"nominal1","nominal7",1124,44,"nominal9",20.7,0.65,9999,9999,158,0.874,23.3,32.3,3.33
15.2,"nominal1","nominal7",1390,55,"nominal9",21.6,0.678,9999,10,171,1.66,24.8,32.1,3.618
15.2,"nominal1","nominal8",1905,66,"nominal9",20.6,0.704,9999,9999,172,1.68,17.3,40.3,2.818
15.2,"nominal3","nominal8",1994,72,"nominal10",21.2,1.01,9999,9999,155,0.697,21.1,52.9,2.386
15.3,"nominal1","nominal7",1124,44,"nominal9",18.3,0.601,9999,9999,162,0.857,26,30.5,3.287
15.3,"nominal1","nominal7",1361,55,"nominal9",19.4,0.679,9999,9999,165,0.858,26.7,35,3.116
15.3,"nominal3","nominal8",2496,101,"nominal10",21.3,9999,9999,9999,157,0.757,20.1,49.4,2.724
15.4,"nominal1","nominal7",1297,44,"nominal9",20.2,0.677,9999,9999,155,0.85,21.9,36.5,2.729
15.4,"nominal1","nominal7",1297,44,"nominal9",20.2,0.677,9999,9999,155,0.956,19.4,32.4,3.69
15.4,"nominal1","nominal7",1762,74,"nominal9",14.9,0.657,9999,9999,177,0.766,35.5,38.5,2.8
15.4,"nominal1","nominal7",1762,74,"nominal9",15,0.657,9999,9999,177,0.766,35.5,38.5,2.8
15.4,"nominal1","nominal7",989,41,"nominal9",19.8,9999,9999,9999,145,0.91,26.3,30.9,3.375
15.4,"nominal1","nominal7",989,41,"nominal9",20.4,9999,9999,9999,145,0.91,26.3,30.9,3.375
15.4,"nominal1","nominal7",1498,65,"nominal9",18,9999,9999,9999,175,0.84,41.7,41.7,2.615
15.4,"nominal1","nominal7",1498,65,"nominal9",17.5,9999,9999,9999,175,0.84,41.7,41.7,2.615
15.4,"nominal1","nominal7",1762,81,"nominal9",16.4,0.666,9999,9999,184,0.65,57,51.4,2.257
15.4,"nominal1","nominal7",1984,85,"nominal11",19.2,0.831,9999,10.6,177,1.39,18.4,34.1,3.49
15.4,"nominal1","nominal7",1984,85,"nominal11",19.3,0.831,9999,10.6,177,1.39,18.4,34.1,3.49
15.5,"nominal1","nominal8",1995,60,"nominal9",21.3,0.589,9999,9999,170,0.885,21.9,44.7,2.6
15.5,"nominal1","nominal8",1995,60,"nominal9",20.9,0.609,9999,9999,170,0.885,21.9,44.7,2.6
15.5,"nominal1","nominal8",1995,60,"nominal9",21.3,0.629,9999,9999,170,0.885,21.9,44.7,2.6
15.5,"nominal1","nominal8",1995,60,"nominal9",22,0.557,9999,9999,178,0.973,12.3,42.5,2.7
15.5,"nominal1","nominal8",1995,60,"nominal9",22.3,0.557,9999,9999,178,0.973,12.3,42.5,2.7
15.5,"nominal1","nominal7",1289,40,"nominal9",23.4,0.679,9999,9999,151,0.937,19.4,35.8,2.875
15.5,"nominal1","nominal7",1397,50,"nominal9",21.3,0.663,9999,9999,160,0.927,18.8,34.5,3.113
15.5,"nominal1","nominal7",1781,55,"nominal9",21,0.651,9999,9.7,163,0.841,20.9,38.8,2.732
15.5,"nominal1","nominal7",993,40,"nominal9",19,9999,9999,9999,140,1.9,40.4,25.2,3.9
15.5,"nominal1","nominal7",2497,121,"nominal11",14.6,9999,9999,9999,170,0.67,48.1,43.1,2.89
15.5,"nominal5","nominal7",1998,94,"nominal10",16,9999,9999,9999,172,0.999,32.4,31.9,3.842
15.6,"nominal1","nominal8",1896,66,"nominal9",20,0.581,9999,10.1,177,1.4,22,42.5,2.7
15.6,"nominal1","nominal7",1343,48,"nominal9",20,9999,9999,9999,145,0.784,16.8,37,2.855
15.6,"nominal1","nominal7",1396,55,"nominal9",19.4,9999,9999,9999,165,0.93,22.2,32.1,3.328
15.7,"nominal1","nominal7",1762,74,"nominal9",16,0.683,9999,9999,172,0.774,34.1,37,2.941
15.7,"nominal3","nominal8",2996,130,"nominal10",18.1,1.65,9999,9999,163,1.85,11.5,34.1,4.31
15.7,"nominal5","nominal8",2664,92,"nominal10",19,9999,9999,9999,155,1.135,17.2,37.9,3.548
15.8,"nominal1","nominal8",1905,66,"nominal9",20.2,0.686,9999,9999,175,0.997,25.9,43.9,2.613
15.8,"nominal1","nominal7",1299,55,"nominal9",17.6,9999,9999,9999,160,0.727,27.6,36.7,2.878
15.8,"nominal1","nominal7",1762,74,"nominal9",15.5,0.623,9999,9999,178,0.816,33.5,36.3,2.997
15.8,"nominal5","nominal8",2172,85,"nominal10",21.1,9999,9999,9999,157,0.893,19.6,40.9,3.283
15.8,"nominal1","nominal8",1997,80,"nominal11",20.8,0.888,9999,9999,173,0.996,13.6,43.4,2.727
15.8,"nominal1","nominal8",1997,80,"nominal11",20.8,0.888,9999,9999,173,0.996,13.6,43.4,2.727
15.8,"nominal3","nominal8",2497,100,"nominal10",21,9999,9999,9999,162,0.77,35.3,52.1,2.584
15.8,"nominal2","nominal7",1997,83,"nominal11",19.3,9999,9999,9999,154,1.12,25,29,4.173
15.8,"nominal5","nominal7",1998,94,"nominal10",16.2,9999,9999,9999,163,0.859,42.6,35.1,3.488
15.9,"nominal1","nominal7",1297,44,"nominal9",21.8,0.662,9999,9999,155,0.878,18.6,35.3,2.93
15.9,"nominal1","nominal7",1242,55,"nominal9",17.6,0.662,9999,9999,162,0.767,27.8,40.6,2.523
15.9,"nominal1","nominal7",1762,74,"nominal9",16.5,0.691,9999,9999,170,0.765,34.1,37,2.941
15.9,"nominal1","nominal7",989,41,"nominal9",17.8,9999,9999,9999,140,1.98,32.3,24.5,3.966
15.9,"nominal1","nominal7",989,41,"nominal9",17.8,9999,9999,9999,140,1.98,32.3,24.5,3.966
15.9,"nominal1","nominal7",1324,47,"nominal9",16.9,9999,9999,9999,145,0.94,32.6,30.8,3.227
15.9,"nominal1","nominal7",1324,47,"nominal9",18,9999,9999,9999,145,0.94,32.6,30.8,3.227
15.9,"nominal1","nominal8",1974,55,"nominal9",20.4,9999,9999,9999,162,0.882,24.3,38.2,2.759
15.9,"nominal1","nominal7",1324,47,"nominal9",18.6,9999,9999,9999,145,0.94,32.6,30.8,3.227
16,"nominal1","nominal7",1199,48,"nominal9",21.6,0.609,9999,9999,165,0.814,27.6,36.2,2.968
16,"nominal1","nominal7",1199,48,"nominal9",22,0.629,9999,9999,165,0.814,27.6,36.2,2.968
16,"nominal1","nominal8",1896,50,"nominal9",21.4,9999,9999,9999,161,0.992,18.3,38.6,2.732
16,"nominal3","nominal7",989,41,"nominal9",21,9999,9999,9999,140,0.898,25.5,30,3.482
16,"nominal3","nominal7",989,41,"nominal9",21,9999,9999,9999,140,0.898,25.5,30,3.482
16,"nominal1","nominal7",993,39,"nominal9",20.1,9999,9999,9999,145,0.788,23.6,32.3,3.18
16,"nominal2","nominal8",1995,74,"nominal9",23.4,0.726,9999,9999,180,1.14,13.6,41.3,2.812
16,"nominal1","nominal8",1896,66,"nominal9",20.7,0.688,9999,10.3,171,1.5,22,42.5,2.7
16,"nominal5","nominal8",2874,88,"nominal10",22.5,1482,9999,9999,137,0.999,17.7,36.1,3.7
16.1,"nominal1","nominal7",1498,55,"nominal9",18,9999,9999,9999,150,0.824,23.6,36.4,2.847
16.1,"nominal3","nominal7",1296,61,"nominal10",17.4,9999,9999,9999,145,0.98,27.6,26.2,4.7
16.1,"nominal3","nominal7",1296,61,"nominal10",17.4,9999,9999,9999,145,0.98,27.6,26.2,4.7
16.2,"nominal1","nominal7",1390,44,"nominal9",21.3,0.659,9999,10.3,155,1.78,22.7,30.6,3.338
16.2,"nominal1","nominal7",1498,59,"nominal9",18.5,9999,9999,9999,160,0.721,25.2,40.4,2.615
16.2,"nominal1","nominal7",1498,59,"nominal9",18.5,9999,9999,9999,160,0.721,25.2,40.4,2.615
16.2,"nominal5","nominal8",2953,116,"nominal10",18.8,9999,9999,9999,160,0.943,23.4,47.1,3.22
16.2,"nominal5","nominal8",2953,116,"nominal10",19.6,9999,9999,9999,160,0.943,23.4,47.1,3.22
16.3,"nominal1","nominal7",1390,44,"nominal9",24.1,0.706,9999,10.3,155,1.27,23.7,32.1,3.298
16.3,"nominal1","nominal7",1396,55,"nominal9",20.3,9999,9999,9999,162,0.893,22,31.8,3.328
16.4,"nominal1","nominal7",1149,43,"nominal9",19.7,0.683,9999,9999,150,1.12,25.9,25.9,3.867
16.4,"nominal1","nominal7",998,40,"nominal9",20.9,0.651,9999,9999,150,0.843,29.3,29.7,3.4
16.4,"nominal1","nominal7",998,40,"nominal9",20.9,0.651,9999,9999,150,0.843,29.3,29.7,3.4
16.4,"nominal1","nominal7",998,40,"nominal9",20.9,0.651,9999,9999,150,0.843,29.3,29.7,3.4
16.4,"nominal1","nominal8",1896,81,"nominal11",20.3,0.884,9999,9999,172,1.19,14.5,40.7,2.854
16.4,"nominal1","nominal8",1896,81,"nominal11",20.4,0.831,9999,10.8,172,1.19,14.5,40.7,2.854
16.4,"nominal1","nominal8",1896,81,"nominal11",20.5,0.831,9999,9999,172,1.19,14.5,40.7,2.854
16.5,"nominal1","nominal7",1598,55,"nominal9",20.5,0.589,9999,9999,163,0.818,28.1,38.3,3.28
16.5,"nominal1","nominal7",1598,55,"nominal9",20.1,0.609,9999,9999,163,0.818,28.1,38.3,3.28
16.5,"nominal1","nominal7",1598,55,"nominal9",20.5,0.629,9999,9999,163,0.818,28.1,38.3,3.28
16.5,"nominal1","nominal8",1686,44,"nominal9",21.4,0.66,9999,9999,155,0.973,19.6,36.2,2.842
16.5,"nominal1","nominal8",1686,44,"nominal9",22,0.639,9999,9999,155,0.973,19.6,36.2,2.842
16.5,"nominal1","nominal8",1896,47,"nominal9",21.7,0.679,9999,9999,156,0.946,20.8,38.3,2.684
16.5,"nominal1","nominal8",1905,55,"nominal9",20.9,0.634,9999,9999,168,0.979,18,37.3,2.921
16.5,"nominal1","nominal8",1870,47,"nominal9",24,0.617,9999,9999,160,1,17.1,35.6,2.968
16.5,"nominal1","nominal8",1870,47,"nominal9",23.6,0.637,9999,9999,168,1.5,17.1,35.6,2.968
16.5,"nominal1","nominal7",989,41,"nominal9",20,9999,9999,9999,140,0.81,30.3,33.6,3.17
16.5,"nominal1","nominal7",989,41,"nominal9",20.6,9999,9999,9999,140,0.81,30.3,33.6,3.17
16.5,"nominal5","nominal8",2664,92,"nominal10",19.3,9999,9999,9999,158,0.991,22.1,44.3,3
16.5,"nominal5","nominal8",2999,117,"nominal10",18.3,9999,9999,9999,160,1.13,16.1,40.5,3.388
16.6,"nominal1","nominal8",1905,66,"nominal9",21,0.711,9999,9999,173,0.986,25.9,43.9,2.613
16.7,"nominal1","nominal8",2088,80,"nominal9",19.5,0.741,9999,9999,180,1.14,21.8,41.3,2.868
16.7,"nominal5","nominal8",2664,92,"nominal10",20.4,9999,9999,9999,155,1.135,17.2,37.9,3.548
16.8,"nominal1","nominal8",1716,44,"nominal9",21.9,0.659,9999,10.8,157,0.92,19.5,41.4,2.466
16.8,"nominal1","nominal8",1905,55,"nominal9",21.7,0.623,9999,9999,168,0.98,18,37.3,2.923
17,"nominal1","nominal7",1598,55,"nominal9",19.7,0.64,9999,9999,160,0.88,23.8,35,3.28
17,"nominal1","nominal7",1199,48,"nominal9",19.6,0.66,9999,9999,155,0.82,35.6,33.8,3.49
17,"nominal1","nominal7",796,38,"nominal9",20.4,9999,9999,9999,144,0.933,26.4,26.1,3.7
17,"nominal1","nominal7",796,38,"nominal9",20.4,9999,9999,9999,144,0.933,26.4,26.1,3.7
17,"nominal1","nominal7",1598,55,"nominal9",21.1,0.645,9999,9999,158,0.792,28.1,38.3,3.28
17,"nominal5","nominal8",2874,88,"nominal10",23.9,1482,9999,9999,137,0.999,17.7,36.1,3.7
17,"nominal1","nominal8",1995,60,"nominal11",23.8,0.78,9999,9999,160,0.922,11.7,40.3,2.877
17.1,"nominal3","nominal8",2496,101,"nominal10",21.3,9999,9999,9999,157,0.717,29.9,52.1,2.583
17.2,"nominal2","nominal7",599,40,"nominal9",18,0.746,7,11.4,135,0.72,29.5,35.7,2.933
17.2,"nominal2","nominal7",599,40,"nominal9",18.3,9999,7,11.4,135,0.72,29.5,35.7,2.933
17.2,"nominal1","nominal7",1149,43,"nominal9",22,0.914,9999,9999,142,0.87,17.1,31.1,3.456
17.2,"nominal1","nominal7",1984,85,"nominal11",19.6,0.831,9999,11.3,172,1.74,21,32,3.649
17.2,"nominal1","nominal7",1984,85,"nominal11",19.6,0.831,9999,11.3,172,1.82,20.9,31.8,3.7
17.3,"nominal1","nominal7",1361,55,"nominal9",17.8,0.65,9999,9999,160,0.615,41.9,47.3,2.257
17.3,"nominal1","nominal7",1361,55,"nominal9",17.8,0.65,9999,9999,160,0.615,41.9,47.3,2.257
17.3,"nominal1","nominal8",1896,50,"nominal9",23.2,0.706,9999,11.2,158,0.97,18.4,38.8,2.732
17.3,"nominal2","nominal7",1597,71,"nominal11",19.8,9999,9999,9999,150,0.883,22.4,30.3,3.85
17.3,"nominal1","nominal8",2903,93,"nominal11",20.2,9999,9999,9999,168,1.123,16.2,41.6,2.912
17.4,"nominal1","nominal7",999,37,"nominal9",23.6,0.64,9999,10.9,151,1.9,21.4,27.7,3.6
17.4,"nominal3","nominal7",989,41,"nominal9",21.2,9999,9999,9999,135,0.879,26.6,29.5,3.535
17.4,"nominal3","nominal7",989,41,"nominal9",21.2,9999,9999,9999,135,0.879,26.6,29.5,3.535
17.4,"nominal1","nominal8",1896,81,"nominal11",20.8,0.831,9999,11.9,169,0.971,21.8,41.9,2.786
17.4,"nominal5","nominal8",2664,92,"nominal10",20.8,9999,9999,9999,158,0.991,22.1,44.3,3
17.5,"nominal2","nominal7",599,40,"nominal9",18,0.746,7.7,11.4,135,0.72,29.5,35.7,2.933
17.5,"nominal2","nominal7",599,40,"nominal9",18.3,9999,7.7,11.4,135,0.72,29.5,35.7,2.933
17.5,"nominal1","nominal7",1361,55,"nominal9",20.5,0.973,9999,9999,150,0.863,24.1,31.6,3.482
17.5,"nominal1","nominal7",1242,44,"nominal9",20.2,9999,9999,9999,150,0.63,26.9,45.2,2.3
17.5,"nominal1","nominal8",2151,90,"nominal11",22.3,1081,9999,9999,164,1.59,13.6,40.8,2.941
17.7,"nominal1","nominal8",1896,50,"nominal9",23.9,9999,9999,9999,160,0.99,17.5,38.5,3.26
17.7,"nominal1","nominal7",989,41,"nominal9",20.1,9999,9999,9999,140,1.98,32.3,24.5,3.966
17.7,"nominal1","nominal7",2461,85,"nominal11",20.9,1094,9999,12.1,164,1.8,15.1,33.7,3.59
17.7,"nominal1","nominal7",2461,85,"nominal11",21.4,1094,9999,12.1,164,1.8,15.1,33.7,3.59
17.9,"nominal1","nominal7",999,40,"nominal9",21.2,0.88,9999,9999,142,0.914,19.4,28.2,3.551
17.9,"nominal1","nominal8",1896,66,"nominal11",24.9,0.884,9999,9999,160,0.983,14.5,40.7,2.854
18,"nominal1","nominal8",1689,44,"nominal9",24.3,0.69,6.8,11.8,152,0.817,16.5,51.7,2.123
18,"nominal1","nominal7",973,40,"nominal9",21.6,0.66,9999,9999,150,0.74,20.7,36.2,2.842
18,"nominal1","nominal7",973,40,"nominal9",22.4,0.639,9999,9999,150,0.74,20.7,36.2,2.842
18,"nominal1","nominal7",1199,48,"nominal9",19.6,0.66,9999,9999,155,0.82,35.6,33.8,3.49
18,"nominal1","nominal7",973,43,"nominal9",21.9,0.866,9999,9999,142,0.894,25.9,28.4,3.6
18,"nominal1","nominal8",1905,50,"nominal9",22,0.672,9999,9999,160,0.938,16,37.1,2.937
18,"nominal1","nominal7",899,29,"nominal9",25.3,9999,9999,9999,150,0.955,18.3,28.5,3.47
18.1,"nominal1","nominal8",2461,75,"nominal11",24.1,1094,9999,11.9,157,1.79,14.7,41.6,2.847
18.1,"nominal1","nominal8",2461,75,"nominal11",24.7,1094,9999,11.9,157,1.79,14.7,41.6,2.847
18.1,"nominal5","nominal8",2765,72,"nominal10",22.9,9999,9999,9999,135,0.86,21.4,49.1,2.758
18.2,"nominal1","nominal8",2151,75,"nominal11",27.1,1081,9999,9999,155,0.974,17.7,41.9,2.863
18.3,"nominal1","nominal8",1527,40,"nominal9",22.3,0.619,9999,9999,158,0.886,16.9,35.7,2.884
18.4,"nominal3","nominal8",2461,75,"nominal11",25.5,1094,9999,12.1,155,1.24,10.6,35.7,3.315
18.4,"nominal3","nominal8",2461,75,"nominal11",26,1094,9999,12.1,155,1.24,10.6,35.7,3.315
18.5,"nominal1","nominal8",1905,50,"nominal9",22.2,0.653,9999,9999,162,0.95,16,37.1,2.937
18.5,"nominal1","nominal8",1896,50,"nominal9",25.6,0.678,9999,11.8,160,0.99,17.4,38.5,3.18
18.7,"nominal1","nominal8",1896,47,"nominal9",23.9,0.643,9999,9999,152,0.882,14.8,43.1,2.492
18.7,"nominal1","nominal8",1527,42,"nominal9",21.4,0.651,9999,9999,146,0.81,17.3,36.4,2.752
18.8,"nominal3","nominal7",2461,85,"nominal11",22.1,1094,9999,12.5,162,1.67,15.1,33.7,3.59
18.8,"nominal3","nominal7",2461,85,"nominal11",22.6,1094,9999,12.5,162,1.67,15.1,33.7,3.59
18.8,"nominal3","nominal7",1296,61,"nominal10",17.5,9999,9999,9999,140,0.824,35.4,27.8,4.4
18.8,"nominal3","nominal7",1296,61,"nominal10",17.5,9999,9999,9999,140,0.824,35.4,27.8,4.4
18.8,"nominal5","nominal8",2999,117,"nominal10",17.4,9999,9999,9999,160,1.13,16.1,40.5,3.388
18.9,"nominal2","nominal7",599,33,"nominal9",21.8,0.746,7.2,11.9,135,0.72,22.1,35.7,2.933
19,"nominal1","nominal8",2903,93,"nominal11",20.2,9999,9999,9999,167,0.961,25.6,48.2,2.58
19.1,"nominal1","nominal7",954,33,"nominal9",24.4,0.582,9999,9999,149,0.814,25.3,30.5,3.287
19.1,"nominal1","nominal8",1896,81,"nominal11",20.7,0.884,9999,9999,169,0.98,21.6,41.6,2.794
19.1,"nominal1","nominal8",1896,81,"nominal11",20.9,0.831,9999,9999,169,0.979,21.6,41.6,2.792
19.1,"nominal1","nominal7",2461,85,"nominal11",21.3,1094,9999,12.7,160,0.945,22.6,37.6,3.146
19.1,"nominal1","nominal7",2461,85,"nominal11",21.8,1094,9999,12.7,160,0.945,22.6,37.6,3.146
19.2,"nominal1","nominal8",1905,50,"nominal9",22.8,0.66,9999,9999,160,0.938,16,37.1,2.937
19.3,"nominal1","nominal8",1896,66,"nominal11",25.1,0.831,9999,11.9,160,0.983,14.5,40.7,2.854
19.3,"nominal1","nominal8",1896,66,"nominal11",25.1,0.831,9999,11.9,160,0.983,14.5,40.7,2.854
19.3,"nominal5","nominal8",2477,73,"nominal10",23.9,9999,9999,9999,136,1.29,12.4,33.9,3.959
19.3,"nominal5","nominal8",2477,73,"nominal10",24.5,9999,9999,9999,136,1.2,12.5,34.2,3.959
19.4,"nominal1","nominal7",999,37,"nominal9",23.5,9999,9999,9999,145,0.994,23.7,29.2,3.631
19.5,"nominal1","nominal8",1870,47,"nominal9",22,0.914,9999,9999,145,0.953,18.2,33.8,3.178
19.5,"nominal1","nominal7",1297,37,"nominal9",25.2,0.662,9999,9999,143,0.87,18.7,35.4,2.93
19.5,"nominal1","nominal7",1297,37,"nominal9",25.6,0.662,9999,9999,143,0.87,18.7,35.4,2.93
19.5,"nominal1","nominal8",2461,75,"nominal11",24.5,1094,9999,12.9,153,1.7,19.4,40.8,2.899
19.5,"nominal1","nominal8",2461,75,"nominal11",25.1,1094,9999,12.9,153,1.7,19.4,40.8,2.899
19.7,"nominal1","nominal7",998,40,"nominal9",21.5,0.651,9999,9999,150,0.761,26.1,32.9,3.52
19.8,"nominal2","nominal8",799,30,"nominal9",24.3,0.728,7.8,13.2,135,0.735,15.1,43.7,2.4
19.8,"nominal2","nominal8",799,30,"nominal9",24.3,0.728,7.8,13.2,135,0.735,15.1,43.7,2.4
