"available.power","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15"
75,"nominal2",2151,4,"nominal3",1.5,19,250,14.61,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
85,"nominal2",2151,4,"nominal3",1.5,18,250,14.61,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
85,"nominal2",2151,4,"nominal3",1.5,18,250,14.61,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
90,"nominal2",2151,4,"nominal3",1.5,19,300,17.53,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
90,"nominal2",2151,4,"nominal3",1.5,19,300,17.53,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
92,"nominal2",2151,4,"nominal3",1.5,19,300,17.53,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
92,"nominal2",2151,4,"nominal3",1.5,19,300,17.53,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
105,"nominal2",2151,4,"nominal3",1.5,18,315,18.4,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
105,"nominal2",2151,4,"nominal3",1.5,18,315,18.4,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
105,"nominal2",2151,4,"nominal3",1.5,18,315,18.4,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
105,"nominal2",2151,4,"nominal3",1.5,18,315,18.4,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
136,"nominal1",2157,4,"nominal3",1.43,10,206,12,"nominal6","nominal12",2,"nominal22","nominal32","nominal37",4
136,"nominal1",2157,4,"nominal3",1.43,10,206,12,"nominal6","nominal12",2,"nominal22","nominal32","nominal37",4
156,"nominal1",2157,4,"nominal3",1.43,11,215,12.53,"nominal6","nominal12",2,"nominal19","nominal32","nominal37",4
85,"nominal2",2172,4,"nominal3",1.167,20,260,15.04,"nominal6","nominal9",1,"nominal21","nominal27","nominal33",4
85,"nominal2",2172,4,"nominal3",1.167,20,260,15.04,"nominal6","nominal9",1,"nominal24","nominal27","nominal33",4
85,"nominal2",2172,4,"nominal3",1.167,19,260,15.04,"nominal6","nominal9",1,"nominal21","nominal27","nominal33",4
85,"nominal2",2172,4,"nominal3",1.167,19,260,15.04,"nominal6","nominal9",1,"nominal21","nominal27","nominal33",4
85,"nominal2",2172,4,"nominal3",1.167,19,260,15.04,"nominal6","nominal9",1,"nominal21","nominal27","nominal33",4
85,"nominal2",2172,4,"nominal3",1.167,19,260,15.04,"nominal6","nominal9",1,"nominal21","nominal27","nominal33",4
197,"nominal1",2174,4,"nominal3",0.8,8,354,20.46,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
224,"nominal1",2174,4,"nominal3",0.8,8,377,21.79,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
225,"nominal1",2174,4,"nominal3",0.8,8,389,22.49,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
66,"nominal2",2184,4,"nominal3",1.93,23,205,11.8,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",2184,4,"nominal3",1.93,23,205,11.8,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",2184,4,"nominal3",1.93,18,230,13.23,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
83,"nominal2",2188,4,"nominal3",1.58,22,234,13.44,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",3
83,"nominal2",2188,4,"nominal3",1.58,22,250,14.36,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",3
83,"nominal2",2188,4,"nominal3",1.58,22,250,14.36,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",3
83,"nominal2",2188,4,"nominal3",1.58,22,250,14.36,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",3
83,"nominal2",2188,4,"nominal3",1.58,22,250,14.36,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",3
100,"nominal1",2198,4,"nominal3",1.1,10,202,11.55,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
100,"nominal1",2198,4,"nominal3",1.1,10,202,11.55,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
106,"nominal1",2198,4,"nominal3",1.1,11,205,11.72,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
106,"nominal1",2198,4,"nominal3",1.1,11,205,11.72,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
106,"nominal1",2198,4,"nominal3",1.1,11,205,11.72,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
106,"nominal1",2198,4,"nominal3",1.1,11,205,11.72,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
110,"nominal1",2254,4,"nominal3",1.128,9,200,11.15,"nominal6","nominal12",1,"nominal19","nominal32","nominal37",4
110,"nominal1",2254,4,"nominal3",1.128,9,200,11.15,"nominal6","nominal12",1,"nominal19","nominal32","nominal37",4
125,"nominal1",2290,4,"nominal3",1,9,280,15.37,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
125,"nominal1",2290,4,"nominal3",1,9,280,15.37,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
125,"nominal1",2290,4,"nominal3",1,9,280,15.37,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
125,"nominal1",2290,4,"nominal3",1,9,280,15.37,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
165,"nominal1",2290,4,"nominal3",1,9,342,18.77,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
165,"nominal1",2290,4,"nominal3",1,9,342,18.77,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
103,"nominal1",2295,4,"nominal3",0.973,10,204,11.17,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
103,"nominal1",2295,4,"nominal3",0.973,10,204,11.17,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
105,"nominal1",2295,4,"nominal3",0.973,10,215,11.77,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
105,"nominal1",2295,4,"nominal3",0.973,10,215,11.77,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
105,"nominal1",2295,4,"nominal3",0.973,10,209,11.44,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
105,"nominal1",2295,4,"nominal3",0.973,10,209,11.44,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
105,"nominal1",2295,4,"nominal3",0.973,10,209,11.44,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
105,"nominal1",2295,4,"nominal3",0.973,10,209,11.44,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
107,"nominal1",2295,4,"nominal3",1.16,10,203,11.12,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
107,"nominal1",2295,4,"nominal3",1.16,10,203,11.12,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
142,"nominal1",2295,4,"nominal3",0.973,9,280,15.33,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
142,"nominal1",2295,4,"nominal3",0.973,9,280,15.33,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
142,"nominal1",2295,4,"nominal3",0.973,9,280,15.33,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
142,"nominal1",2295,4,"nominal3",0.973,9,280,15.33,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
142,"nominal1",2295,4,"nominal3",0.973,9,280,15.33,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
142,"nominal1",2295,4,"nominal3",0.973,9,280,15.33,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
145,"nominal1",2295,4,"nominal3",0.973,9,280,15.33,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
145,"nominal1",2295,4,"nominal3",0.973,9,280,15.33,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
74,"nominal2",2299,4,"nominal3",1.38,22,213,11.64,"nominal6","nominal11",1,"nominal21","nominal27","nominal33",2
176,"nominal1",2319,5,"nominal3",1.111,9,330,17.88,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
176,"nominal1",2319,5,"nominal3",1.111,9,330,17.88,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
176,"nominal1",2319,5,"nominal3",1.111,9,330,17.88,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
176,"nominal1",2319,5,"nominal3",1.111,9,330,17.88,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
176,"nominal1",2319,5,"nominal3",1.111,9,330,17.88,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
176,"nominal1",2319,5,"nominal3",1.111,9,330,17.88,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
184,"nominal1",2319,5,"nominal3",1.111,9,330,17.88,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2324,5,"nominal4",1.114,10,205,11.08,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",2
82,"nominal1",2351,4,"nominal3",1.156,9,180,9.62,"nominal6","nominal12",1,"missing_value","nominal27","nominal33",2
82,"nominal1",2351,4,"nominal3",1.156,9,180,9.62,"nominal6","nominal12",1,"missing_value","nominal27","nominal33",2
82,"nominal1",2351,4,"nominal3",1.156,9,180,9.62,"nominal6","nominal12",1,"missing_value","nominal27","nominal33",2
82,"nominal1",2351,4,"nominal3",1.156,9,180,9.62,"nominal6","nominal12",1,"missing_value","nominal27","nominal33",2
110,"nominal1",2351,4,"nominal3",1.156,12,225,12.03,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2351,4,"nominal3",1.156,12,225,12.03,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2351,4,"nominal3",1.156,12,225,12.03,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2351,4,"nominal3",1.156,12,225,12.03,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2351,4,"nominal3",1.156,12,225,12.03,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2351,4,"nominal3",1.156,12,225,12.03,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2351,4,"nominal3",1.156,12,225,12.03,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2351,4,"nominal3",1.156,12,225,12.03,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2351,4,"nominal3",1.156,12,225,12.03,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
115,"nominal1",2362,4,"nominal3",1.85,10,225,11.97,"nominal6","nominal14",2,"nominal21","nominal29","nominal33",4
115,"nominal1",2362,4,"nominal3",1.85,10,225,11.97,"nominal6","nominal14",2,"nominal21","nominal29","nominal33",4
115,"nominal1",2362,4,"nominal3",1.85,10,225,11.97,"nominal6","nominal14",2,"nominal21","nominal29","nominal33",4
115,"nominal1",2362,4,"nominal3",1.85,10,225,11.97,"nominal6","nominal14",2,"nominal21","nominal29","nominal33",4
115,"nominal1",2362,4,"nominal3",1.85,10,225,11.97,"nominal6","nominal14",2,"nominal21","nominal29","nominal33",4
115,"nominal1",2362,4,"nominal3",1.85,10,225,11.97,"nominal6","nominal14",2,"nominal21","nominal29","nominal33",4
55,"nominal2",2370,5,"nominal3",1.21,23,160,8.48,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
55,"nominal2",2370,5,"nominal3",1.21,23,160,8.48,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
99,"nominal2",2387,5,"nominal3",1.12,18,304,16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
99,"nominal2",2387,5,"nominal3",1.12,18,304,16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
100,"nominal2",2387,5,"nominal3",1.12,18,304,16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
100,"nominal2",2387,5,"nominal3",1.12,18,304,16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
100,"nominal2",2387,5,"nominal3",1.12,18,304,16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
100,"nominal2",2387,5,"nominal3",1.12,18,304,16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
100,"nominal2",2387,5,"nominal3",1.12,18,304,16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
100,"nominal2",2387,5,"nominal3",1.12,18,304,16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
100,"nominal2",2387,5,"nominal3",1.12,18,304,16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal1",2389,4,"nominal3",1.79,9,191,10.05,"nominal6","nominal15",1,"nominal25","nominal27","nominal33",3
87,"nominal1",2389,4,"nominal3",1.79,9,191,10.05,"nominal6","nominal15",1,"nominal25","nominal27","nominal33",3
104,"nominal1",2392,4,"nominal3",1.44,10,199,10.45,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",4
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
121,"nominal1",2393,6,"nominal4",0.956,11,230,12.08,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
125,"nominal1",2398,6,"nominal4",0.883,10,225,11.79,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
125,"nominal1",2398,6,"nominal4",0.883,10,225,11.79,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
125,"nominal1",2398,6,"nominal4",0.883,10,225,11.79,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
125,"nominal1",2398,6,"nominal4",0.883,10,225,11.79,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
125,"nominal1",2398,6,"nominal4",0.883,10,225,11.79,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
125,"nominal1",2398,6,"nominal4",0.883,10,225,11.79,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
125,"nominal1",2398,6,"nominal4",0.883,10,225,11.79,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
110,"nominal1",2429,4,"nominal3",1.154,9,229,11.85,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2429,4,"nominal3",1.154,9,229,11.85,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2429,4,"nominal3",1.154,9,229,11.85,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
110,"nominal1",2429,4,"nominal3",1.154,9,229,11.85,"nominal6","nominal12",2,"nominal20","nominal27","nominal33",4
103,"nominal1",2435,5,"nominal3",1.84,10,220,11.35,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
103,"nominal1",2435,5,"nominal3",1.84,10,220,11.35,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
121,"nominal1",2435,5,"nominal3",1.84,11,211,10.89,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
121,"nominal1",2435,5,"nominal3",1.84,11,211,10.89,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
125,"nominal1",2435,5,"nominal3",1.84,10,230,11.87,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
125,"nominal1",2435,5,"nominal3",1.84,10,230,11.87,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
125,"nominal1",2435,5,"nominal3",1.84,10,230,11.87,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
125,"nominal1",2435,5,"nominal3",1.84,10,230,11.87,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
142,"nominal1",2435,5,"nominal3",1.84,9,270,13.93,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
142,"nominal1",2435,5,"nominal3",1.84,9,270,13.93,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
142,"nominal1",2435,5,"nominal3",1.84,9,270,13.93,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
142,"nominal1",2435,5,"nominal3",1.84,9,270,13.93,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
142,"nominal1",2435,5,"nominal3",1.84,9,270,13.93,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
142,"nominal1",2435,5,"nominal3",1.84,9,270,13.93,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
142,"nominal1",2435,5,"nominal3",1.84,9,270,13.93,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
142,"nominal1",2435,5,"nominal3",1.84,9,270,13.93,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
147,"nominal1",2435,5,"nominal3",1.84,9,285,14.71,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
147,"nominal1",2435,5,"nominal3",1.84,9,285,14.71,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
147,"nominal1",2435,5,"nominal3",1.84,9,285,14.71,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
95,"nominal2",2446,4,"nominal3",1,22,285,14.64,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",3
95,"nominal2",2446,4,"nominal3",1,22,285,14.64,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",3
129,"nominal1",2446,5,"nominal3",1.89,10,230,11.82,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
129,"nominal1",2446,5,"nominal3",1.89,10,230,11.82,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
129,"nominal1",2446,5,"nominal3",1.89,10,230,11.82,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
129,"nominal1",2446,5,"nominal3",1.89,10,230,11.82,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
129,"nominal1",2446,5,"nominal3",1.89,10,230,11.82,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
115,"nominal1",2457,4,"nominal5",0.794,10,223,11.41,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
115,"nominal1",2457,4,"nominal5",0.794,10,223,11.41,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
115,"nominal1",2457,4,"nominal5",0.794,10,223,11.41,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
115,"nominal1",2457,4,"nominal5",0.794,10,223,11.41,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
115,"nominal1",2457,4,"nominal5",0.794,10,223,11.41,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
115,"nominal1",2457,4,"nominal5",0.794,10,223,11.41,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
65,"nominal2",2461,5,"nominal3",1.179,21,195,9.96,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
65,"nominal2",2461,5,"nominal3",1.179,21,195,9.96,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
