"maximal.torque","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15","Attribute16","Attribute17","Attribute18","Attribute19","Attribute20","Attribute21","Attribute22","Attribute23","Attribute24","Attribute25","Attribute26","Attribute27","Attribute28","Attribute29","Attribute30","Attribute31","Attribute32"
210,"nominal3","nominal4","nominal10",4,"nominal12",1781,110,10,5500,820,9999,9999,14.82,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,15.1,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
210,"nominal3","nominal4","nominal10",4,"nominal12",1781,110,10,5500,820,9999,9999,14.82,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,15.4,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
210,"nominal2","nominal6","nominal11",4,"nominal12",1994,72,20,4200,9999,4500,9999,13.23,1.52,"nominal17","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,21.2,"nominal34","nominal40",1,"nominal48","nominal53","nominal57","nominal63"
210,"nominal3","nominal5","nominal11",4,"nominal12",2477,59,21,3900,9999,9999,9999,10.65,1.43,"missing_value","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,31.3,"nominal34","nominal40",1,"nominal48","missing_value","nominal59","nominal63"
210,"nominal3","nominal5","nominal11",4,"nominal12",2477,59,21,3900,9999,9999,9999,10.65,1.43,"missing_value","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,31.3,"nominal34","nominal40",1,"nominal48","missing_value","nominal59","nominal63"
210,"nominal3","nominal5","nominal11",4,"nominal12",2477,59,21,3900,9999,9999,9999,10.65,1.43,"missing_value","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,30.8,"nominal34","nominal40",1,"nominal48","missing_value","nominal59","nominal63"
210,"nominal3","nominal5","nominal11",4,"nominal12",2477,59,21,3900,9999,9999,9999,10.65,1.43,"missing_value","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,30.8,"nominal34","nominal40",1,"nominal48","missing_value","nominal59","nominal63"
213,"nominal2","nominal8","nominal11",4,"nominal12",2299,74,22,4000,700,9999,9999,11.64,1.38,"nominal17","nominal23","nominal29",2,8,38,9999,9,35,9999,25.1,"nominal34","nominal39",1,"nominal48","nominal56","nominal59","nominal68"
215,"nominal1","nominal4","nominal10",4,"nominal12",2157,156,11,7200,9999,9999,9999,12.53,1.43,"nominal15","nominal28","nominal33",4,5.5,34,9999,5.5,29,9999,8.5,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
215,"nominal3","nominal4","nominal10",4,"nominal12",2295,105,10,5000,750,6200,6000,11.77,0.973,"nominal17","nominal24","nominal29",4,7,35,9.3,7,31,8.9,18.8,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
215,"nominal3","nominal4","nominal10",4,"nominal12",2295,105,10,5000,750,6200,6000,11.77,0.973,"nominal17","nominal24","nominal29",4,7,35,9.3,7,31,8.9,19,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
216,"nominal2","nominal8","nominal11",4,"nominal12",1998,64,21,4000,9999,9999,9999,13.59,1,"nominal17","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,23,"nominal34","nominal40",1,"nominal48","nominal54","nominal58","nominal63"
216,"nominal2","nominal8","nominal11",4,"nominal12",1998,64,21,4000,9999,9999,9999,13.59,1,"nominal17","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,23.4,"nominal34","nominal40",1,"nominal48","nominal54","nominal58","nominal63"
219,"nominal1","nominal4","nominal10",4,"nominal12",1985,113,9,5500,900,9999,9999,13.86,0.867,"nominal17","nominal23","nominal29",4,7,32,8.7,7,29,8.7,11.6,"nominal34","nominal37",2,"nominal48","nominal52","nominal58","nominal61"
219,"nominal1","nominal4","nominal10",4,"nominal12",1985,113,9,5500,900,9999,9999,13.86,0.867,"nominal17","nominal23","nominal29",4,7,32,8.7,7,29,8.7,11.6,"nominal34","nominal37",2,"nominal48","nominal52","nominal58","nominal61"
219,"nominal1","nominal4","nominal10",4,"nominal12",1985,113,9,5500,900,9999,9999,13.86,0.867,"nominal17","nominal23","nominal29",4,7,32,8.7,7,29,8.7,11.6,"nominal34","nominal37",2,"nominal48","nominal52","nominal58","nominal61"
219,"nominal1","nominal4","nominal10",4,"nominal12",1985,113,9,5500,900,9999,9999,13.86,0.867,"nominal17","nominal23","nominal29",4,7,32,8.7,7,29,8.7,11.6,"nominal34","nominal37",2,"nominal48","nominal52","nominal58","nominal61"
219,"nominal1","nominal4","nominal10",4,"nominal12",1985,113,9,5500,900,9999,9999,13.86,0.867,"nominal17","nominal23","nominal29",4,7,32,8.7,7,29,8.7,11.6,"nominal34","nominal37",2,"nominal48","nominal52","nominal58","nominal61"
219,"nominal1","nominal4","nominal10",4,"nominal12",1985,113,9,5500,900,9999,9999,13.86,0.867,"nominal17","nominal23","nominal29",4,7,32,8.7,7,29,8.7,11.6,"nominal34","nominal37",2,"nominal48","nominal52","nominal58","nominal61"
220,"nominal1","nominal4","nominal11",4,"nominal12",1998,66,19,4000,9999,9999,9999,13.84,1,"nominal21","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,19,"nominal34","nominal40",1,"nominal48","nominal53","nominal58","nominal67"
220,"nominal1","nominal4","nominal11",4,"nominal12",1998,66,19,4000,9999,9999,9999,13.84,1,"nominal21","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,19.2,"nominal34","nominal40",1,"nominal48","nominal53","nominal58","nominal67"
220,"nominal1","nominal4","nominal11",4,"nominal12",1998,74,19,4000,9999,9999,9999,13.84,1,"nominal21","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,17.1,"nominal34","nominal40",1,"nominal48","nominal53","nominal58","nominal65"
220,"nominal1","nominal4","nominal11",4,"nominal12",1998,74,19,4000,9999,9999,9999,13.84,1,"nominal21","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,17.4,"nominal34","nominal40",1,"nominal48","nominal53","nominal58","nominal65"
220,"nominal1","nominal4","nominal11",4,"nominal12",1998,74,19,4000,9999,9999,9999,13.84,1,"nominal21","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,18.4,"nominal34","nominal40",1,"nominal48","nominal53","nominal58","nominal65"
220,"nominal3","nominal4","nominal11",4,"nominal12",1998,66,19,4000,9999,9999,9999,13.84,1,"nominal21","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,21.2,"nominal34","nominal40",1,"nominal48","nominal53","nominal58","nominal65"
223,"nominal1","nominal6","nominal10",4,"nominal14",2457,115,10,5600,700,9999,9999,11.41,0.794,"nominal17","nominal23","nominal29",4,6,9999,9999,6,9999,9999,12.1,"nominal34","nominal42",4,"nominal47","nominal52","nominal57","nominal61"
223,"nominal1","nominal6","nominal10",4,"nominal14",2457,115,10,5600,700,9999,9999,11.41,0.794,"nominal17","nominal23","nominal29",4,6,9999,9999,6,9999,9999,12.2,"nominal34","nominal42",4,"nominal47","nominal52","nominal57","nominal61"
223,"nominal1","nominal6","nominal10",4,"nominal14",2457,115,10,5600,700,9999,9999,11.41,0.794,"nominal17","nominal23","nominal29",4,6,9999,9999,6,9999,9999,12.8,"nominal34","nominal42",4,"nominal47","nominal52","nominal57","nominal61"
223,"nominal1","nominal6","nominal10",4,"nominal14",2457,115,10,5600,700,9999,9999,11.41,0.794,"nominal17","nominal23","nominal29",4,6,9999,9999,6,9999,9999,13.1,"nominal34","nominal42",4,"nominal47","nominal52","nominal57","nominal61"
223,"nominal1","nominal6","nominal10",4,"nominal14",2457,115,10,5600,700,9999,9999,11.41,0.794,"nominal17","nominal23","nominal29",4,6,9999,9999,6,9999,9999,13.1,"nominal34","nominal42",4,"nominal47","nominal52","nominal57","nominal61"
223,"nominal1","nominal6","nominal10",4,"nominal14",2457,115,10,5600,700,9999,9999,11.41,0.794,"nominal17","nominal23","nominal29",4,6,9999,9999,6,9999,9999,13.2,"nominal34","nominal42",4,"nominal47","nominal52","nominal57","nominal61"
225,"nominal1","nominal4","nominal10",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,1.156,"nominal16","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
225,"nominal1","nominal4","nominal10",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,1.156,"nominal16","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.2,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
225,"nominal1","nominal4","nominal10",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,1.156,"nominal16","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.5,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
225,"nominal1","nominal4","nominal10",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,1.156,"nominal16","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.6,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
225,"nominal3","nominal4","nominal10",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,1.156,"nominal16","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13.7,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
225,"nominal3","nominal4","nominal10",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,1.156,"nominal16","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13.9,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
225,"nominal3","nominal6","nominal10",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,1.156,"nominal16","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,14.6,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
225,"nominal3","nominal4","nominal10",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,1.156,"nominal16","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.9,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
225,"nominal3","nominal4","nominal10",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,1.156,"nominal16","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13.1,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
225,"nominal3","nominal4","nominal10",4,"nominal12",2362,115,10,5600,9999,9999,9999,11.97,1.85,"nominal17","nominal25","nominal29",4,9999,9999,9999,9999,9999,9999,13.5,"nominal34","nominal42",2,"nominal47","nominal52","nominal57","nominal61"
225,"nominal3","nominal4","nominal10",4,"nominal12",2362,115,10,5600,9999,9999,9999,11.97,1.85,"nominal17","nominal25","nominal29",4,9999,9999,9999,9999,9999,9999,13.8,"nominal34","nominal42",2,"nominal47","nominal52","nominal57","nominal61"
225,"nominal3","nominal4","nominal10",4,"nominal12",2362,115,10,5600,9999,9999,9999,11.97,1.85,"nominal17","nominal25","nominal29",4,9999,9999,9999,9999,9999,9999,13.6,"nominal34","nominal42",2,"nominal47","nominal52","nominal57","nominal61"
225,"nominal3","nominal4","nominal10",4,"nominal12",2362,115,10,5600,9999,9999,9999,11.97,1.85,"nominal17","nominal25","nominal29",4,9999,9999,9999,9999,9999,9999,13.9,"nominal34","nominal42",2,"nominal47","nominal52","nominal57","nominal61"
225,"nominal3","nominal4","nominal10",4,"nominal12",2362,115,10,5600,9999,9999,9999,11.97,1.85,"nominal17","nominal25","nominal29",4,9999,9999,9999,9999,9999,9999,13.7,"nominal34","nominal42",2,"nominal47","nominal52","nominal57","nominal61"
225,"nominal3","nominal4","nominal10",4,"nominal12",2362,115,10,5600,9999,9999,9999,11.97,1.85,"nominal17","nominal25","nominal29",4,9999,9999,9999,9999,9999,9999,13.9,"nominal34","nominal42",2,"nominal47","nominal52","nominal57","nominal61"
229,"nominal3","nominal4","nominal10",4,"nominal12",2429,110,9,5250,750,9999,9999,11.85,1.154,"nominal16","nominal23","nominal29",4,5.9,34.7,8.3,5.9,30.4,6.5,15.6,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
229,"nominal3","nominal4","nominal10",4,"nominal12",2429,110,9,5250,750,9999,9999,11.85,1.154,"nominal16","nominal23","nominal29",4,5.9,34.7,8.3,5.9,30.4,6.5,15.8,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
229,"nominal3","nominal4","nominal10",4,"nominal12",2429,110,9,5250,750,9999,9999,11.85,1.154,"nominal16","nominal23","nominal29",4,5.9,34.7,8.3,5.9,30.4,6.5,16,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
229,"nominal3","nominal4","nominal10",4,"nominal12",2429,110,9,5250,750,9999,9999,11.85,1.154,"nominal16","nominal23","nominal29",4,5.9,34.7,8.3,5.9,30.4,6.5,16.2,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
230,"nominal1","nominal5","nominal10",4,"nominal12",1998,120,10,5300,750,6350,6200,14.47,0.875,"nominal17","nominal24","nominal29",4,7,35,9.3,7,31,9.3,10.8,"nominal34","nominal39",2,"nominal49","nominal52","nominal57","nominal61"
230,"nominal1","nominal5","nominal10",4,"nominal12",1998,120,10,5300,750,6350,6200,14.47,0.875,"nominal17","nominal24","nominal29",4,7,35,9.3,7,31,9.3,10.9,"nominal34","nominal39",2,"nominal49","nominal52","nominal57","nominal61"
230,"nominal1","nominal5","nominal10",4,"nominal12",1998,120,10,5300,750,6350,6200,14.47,0.875,"nominal17","nominal24","nominal29",4,7,35,9.3,7,31,9.3,11.8,"nominal34","nominal39",2,"nominal49","nominal52","nominal57","nominal61"
230,"nominal1","nominal5","nominal10",4,"nominal12",1998,120,10,5300,750,6350,6200,14.47,0.875,"nominal17","nominal24","nominal29",4,7,35,9.3,7,31,9.3,12,"nominal34","nominal39",2,"nominal49","nominal52","nominal57","nominal61"
230,"nominal1","nominal4","nominal11",4,"nominal12",1995,74,19,4300,800,9999,9999,14.49,1.71,"nominal17","nominal23","nominal29",4,9999,29,8.5,9999,26,8.5,17.6,"nominal34","nominal43",1,"nominal48","nominal53","nominal57","nominal65"
230,"nominal1","nominal4","nominal11",4,"nominal12",1995,74,19,4300,800,9999,9999,14.49,1.71,"nominal17","nominal23","nominal29",4,9999,29,8.5,9999,26,8.5,17.8,"nominal34","nominal43",1,"nominal48","nominal53","nominal57","nominal65"
230,"nominal1","nominal4","nominal11",4,"nominal12",1995,74,19,4300,800,9999,9999,14.49,1.71,"nominal17","nominal23","nominal29",4,9999,29,8.5,9999,26,8.5,17.8,"nominal34","nominal43",1,"nominal48","nominal53","nominal57","nominal65"
230,"nominal1","nominal4","nominal10",4,"nominal12",1985,136,9,5750,900,6190,9999,14.56,0.867,"nominal17","nominal23","nominal29",4,7,32,8.7,7,29,8.7,9.7,"nominal34","nominal37",2,"nominal48","nominal52","nominal58","nominal61"
230,"nominal1","nominal4","nominal10",4,"nominal12",1985,136,9,5750,900,6190,9999,14.56,0.867,"nominal17","nominal23","nominal29",4,7,32,8.7,7,29,8.7,9.7,"nominal34","nominal37",2,"nominal48","nominal52","nominal58","nominal61"
230,"nominal1","nominal4","nominal10",4,"nominal12",1985,136,9,5500,900,9999,9999,14.56,0.867,"nominal17","nominal23","nominal29",4,9999,32,9999,9999,29,9999,9.7,"nominal34","nominal37",2,"nominal48","nominal52","nominal58","nominal61"
230,"nominal1","nominal4","nominal10",4,"nominal12",1948,118,9,5100,750,6800,6500,14.84,1.84,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,11,"nominal34","nominal40",2,"nominal48","nominal52","nominal58","nominal61"
230,"nominal1","nominal4","nominal10",4,"nominal12",1948,118,9,5100,750,6800,6500,14.84,1.84,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,11,"nominal34","nominal40",2,"nominal48","nominal52","nominal58","nominal61"
230,"nominal1","nominal4","nominal11",4,"nominal12",2184,81,18,4000,9999,9999,9999,13.23,1.93,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.3,"nominal34","nominal37",2,"nominal48","nominal53","nominal58","nominal67"
230,"nominal1","nominal4","nominal11",4,"nominal12",1995,74,19,4300,800,9999,9999,14.49,1.71,"nominal17","nominal23","nominal29",4,9999,29,8.5,9999,26,8.5,18.3,"nominal34","nominal43",1,"nominal48","nominal53","nominal57","nominal65"
230,"nominal1","nominal4","nominal10",4,"nominal12",1948,118,9,5100,750,6800,6500,14.84,1.84,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,11.2,"nominal34","nominal40",2,"nominal48","nominal52","nominal58","nominal61"
230,"nominal1","nominal4","nominal10",4,"nominal12",1948,118,9,5100,750,6800,6500,14.84,1.84,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,11.2,"nominal34","nominal40",2,"nominal48","nominal52","nominal58","nominal61"
234,"nominal1","nominal4","nominal11",4,"nominal12",2188,83,22,4300,725,9999,9999,13.44,1.58,"nominal21","nominal23","nominal29",3,9999,9999,9999,9999,9999,9999,19,"nominal34","nominal40",1,"nominal48","nominal54","missing_value","nominal63"
235,"nominal1","nominal4","nominal10",4,"nominal12",1781,132,10,5500,860,6800,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,9.4,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal6","nominal10",4,"nominal12",1781,132,10,5500,860,6800,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,10.2,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal4","nominal10",4,"nominal12",1781,132,10,5500,860,6800,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,9.9,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal6","nominal10",4,"nominal12",1781,132,10,5500,860,6800,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,10.8,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal4","nominal10",4,"nominal12",1781,132,10,6000,860,6800,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,9.5,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal6","nominal10",4,"nominal12",1781,132,10,6000,860,6800,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,10.5,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal4","nominal11",4,"nominal12",1896,81,20,4150,830,5000,9999,15.58,1.21,"nominal17","nominal23","nominal29",2,8,36,8.6,8,31.5,9,17.7,"nominal34","nominal40",1,"nominal48","nominal53","nominal57","nominal63"
235,"nominal1","nominal4","nominal11",4,"nominal12",1896,81,20,4150,830,5000,9999,15.58,1.21,"nominal17","nominal23","nominal29",2,8,36,8.6,8,31.5,9,17.8,"nominal34","nominal40",1,"nominal48","nominal53","nominal57","nominal63"
235,"nominal1","nominal4","nominal10",4,"nominal12",1781,132,10,5500,860,9999,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,8.9,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal4","nominal10",4,"nominal12",1781,132,10,5500,860,9999,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,8.9,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal6","nominal10",4,"nominal12",1781,132,10,5500,860,9999,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,9.9,"nominal34","nominal41",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal4","nominal11",4,"nominal12",1896,81,20,4150,860,5000,9999,15.58,1.21,"nominal17","nominal23","nominal29",2,8,36,8.6,8,31.5,9,14.7,"nominal34","nominal40",1,"nominal48","nominal53","nominal57","nominal63"
235,"nominal1","nominal4","nominal11",4,"nominal12",1896,81,20,4150,860,5000,9999,15.58,1.21,"nominal17","nominal23","nominal29",2,8,36,8.6,8,31.5,9,14.9,"nominal34","nominal40",1,"nominal48","nominal53","nominal57","nominal63"
235,"nominal1","nominal4","nominal10",4,"nominal12",1781,132,10,5500,860,6800,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,9.4,"nominal34","nominal40",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal6","nominal10",4,"nominal12",1781,132,10,5500,860,6800,9999,16.58,1.67,"nominal17","nominal23","nominal29",5,6,27,7.7,6,30,9.3,10.5,"nominal34","nominal40",2,"nominal48","nominal52","nominal57","nominal61"
235,"nominal1","nominal4","nominal11",4,"nominal12",1896,81,20,4150,860,9999,9999,15.58,1.21,"nominal17","nominal23","nominal29",2,8,36,9999,8,31.5,9999,15.3,"nominal34","nominal40",1,"nominal48","nominal53","nominal57","nominal63"
