"fuel.consumption.country","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15","Attribute16","Attribute17","Attribute18","Attribute19","Attribute20","Attribute21","Attribute22","Attribute23","Attribute24","Attribute25","Attribute26","Attribute27","Attribute28","Attribute29","Attribute30","Attribute31","Attribute32","Attribute33","Attribute34","Attribute35","Attribute36","Attribute37"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1762,74,9,6000,850,6500,9999,10.91,9999,9999,15.2,1185,430,16,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4267,1689,1383,2580,175,153,0.676,37,2.941,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1762,74,9,6000,850,6500,9999,10.91,9999,9999,15.1,1115,485,15.1,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4030,1680,1368,2580,172,153,0.71,37,2.941,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1998,84,10,5400,770,9999,9999,10.57,9999,9999,10.7,1075,465,12.8,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",3931,1698,1366,2463,195,168,0.627,45.6,2.322,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1985,113,9,5500,900,9999,9999,13.86,9999,9999,10,1315,495,11.6,"nominal15","nominal18",2,"nominal29","nominal33","nominal39","nominal42",4629,1711,1428,2605,210,219,9999,42.2,2.673,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1985,113,9,5500,900,9999,9999,13.86,9999,9999,8.8,1315,495,11.6,"nominal15","nominal18",2,"nominal29","nominal33","nominal39","nominal42",4629,1711,1428,2605,210,219,9999,42.2,2.673,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1731,85,11,5500,750,6800,6500,11.98,9999,9999,12.5,1290,480,15.2,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4483,1717,1411,2550,190,165,9999,34.5,3.162,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",5,"nominal12",2435,125,10,5700,9999,9999,9999,11.87,9999,9999,9.9,1512,528,12.1,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4822,1832,1434,2791,215,230,9999,47.6,2.489,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1797,140,11,7900,750,8800,9999,12.45,9999,9999,6.7,1125,375,8,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4400,1695,1320,2570,233,178,9999,28.9,3.766,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1850,100,10,6000,9999,9999,9999,11.89,9999,9999,10.4,1330,560,13.3,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4595,1750,1430,2670,205,175,9999,33.6,3.357,"nominal52","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1997,108,10,6000,9999,9999,9999,11.58,9999,9999,9.9,1330,560,12.3,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4595,1750,1430,2670,210,184,9999,33.6,3.357,"nominal52","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1595,118,10,7600,9999,9999,9999,11.82,9999,9999,8.2,1090,415,9.2,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4190,1695,1375,2620,207,150,9999,29.6,3.733,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1850,100,10,6000,9999,9999,9999,11.89,9999,9999,10.6,1385,555,13.9,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4595,1750,1430,2670,205,175,9999,33.6,3.357,"nominal52","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1997,100,10,5800,9999,9999,9999,11.33,9999,9999,9.6,1321,589,13.2,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4710,1818,1410,2700,205,180,9999,36.2,3.169,"nominal50","nominal56"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1498,59,9,5500,9999,6000,9999,10.07,9999,9999,16.2,1090,500,18.5,"nominal15","nominal21",1,"nominal28","nominal33","nominal38","nominal42",4360,1692,1390,2500,160,120,9999,40.4,2.615,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1498,59,9,5500,9999,6000,9999,10.07,9999,9999,16.2,1090,500,18.5,"nominal15","nominal21",1,"nominal28","nominal33","nominal38","nominal42",4253,1692,1390,2500,160,120,9999,40.4,2.615,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1597,70,10,5500,800,9999,9999,10.62,9999,9999,11.3,1035,450,14.8,"nominal15","nominal21",1,"nominal28","nominal33","nominal38","nominal42",3990,1698,1365,2440,180,135,9999,35.6,2.979,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1781,110,10,5700,860,6800,9999,14.82,9999,7,9.8,1345,550,12.2,"nominal15","nominal22",2,"nominal29","nominal33","nominal38","nominal42",4479,1733,1416,2617,210,210,0.653,47.5,2.443,"nominal50","nominal54"
6.9,"nominal2","nominal7","nominal9",6,"nominal12",1991,110,11,5900,720,9999,6500,11.99,9999,6.7,10.2,1425,540,13,"nominal15","nominal24",2,"nominal28","nominal33","nominal38","nominal42",4478,1739,1409,2725,214,190,0.659,28.7,4,"nominal50","nominal56"
6.9,"nominal1","nominal7","nominal9",6,"nominal13",2495,125,10,6250,725,9999,9999,11.08,9999,9999,8.5,1391,609,11.1,"nominal15","nominal24",4,"nominal28","nominal33","nominal38","nominal42",4671,1751,1480,2704,215,220,0.697,38.2,2.9,"nominal52","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,9999,8.8,12.9,1310,525,15.4,"nominal15","nominal21",1,"nominal28","nominal33","nominal38","nominal42",4397,1735,1485,2515,192,170,0.678,36.4,3.192,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,9999,8.8,12.9,1318,507,15.5,"nominal15","nominal21",1,"nominal28","nominal33","nominal38","nominal42",4409,1735,1485,2515,192,170,0.678,36.4,3.2,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1998,84,10,5400,820,9999,9999,10.57,9999,9999,12.8,1335,745,15.9,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4620,1748,1448,2670,182,168,0.696,30.4,3.818,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1731,85,11,5500,9999,9999,9999,11.98,9999,9999,12.8,1320,470,15.5,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4483,1717,1413,2550,190,165,9999,34.5,3.162,"nominal50","nominal54"
6.9,"nominal1","nominal7","nominal9",4,"nominal12",1991,85,10,6000,700,9999,9999,10.73,9999,9999,12.1,1310,565,15.4,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4675,1710,1515,2670,179,170,0.772,42.4,2.676,"nominal52","nominal54"
6.9,"nominal1","nominal8","nominal11",5,"nominal12",2461,65,21,3600,780,9999,9999,9.96,9999,13.2,21.5,1810,890,27.8,"nominal15","nominal21",1,"nominal29","nominal34","nominal38","nominal44",4789,1840,1940,2920,150,195,1094,39.9,2.965,"nominal51","nominal57"
6.9,"nominal1","nominal8","nominal11",5,"nominal12",2461,65,21,3600,780,9999,9999,9.96,9999,13.2,21.5,1850,850,28.5,"nominal15","nominal21",1,"nominal29","nominal34","nominal38","nominal44",5189,1840,1940,3320,150,195,1094,39.9,2.965,"nominal51","nominal57"
6.9,"nominal1","nominal7","nominal11",4,"nominal12",1840,74,10,5500,725,9999,9999,10.45,9999,9999,11.8,1310,440,17.7,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4295,1705,1570,2670,175,153,0.772,36.3,3,"nominal52","nominal54"
6.9,"nominal5","nominal8","nominal10",4,"nominal12",1998,64,21,4000,9999,9999,9999,13.59,9999,9999,9999,1475,520,23,"nominal15","nominal21",1,"nominal29","nominal35","nominal39","nominal44",4195,1780,1740,2480,142,216,9999,36.5,3.449,"nominal51","missing_value"
7,"nominal2","nominal7","nominal9",4,"nominal12",1998,100,10,5500,750,6350,6200,11.95,4.8,7.4,10.8,1440,570,14.4,"nominal15","nominal20",2,"nominal28","nominal33","nominal38","nominal42",4818,1799,1440,2833,209,190,0.586,40.8,2.9,"nominal50","nominal54"
7,"nominal2","nominal7","nominal9",4,"nominal12",2295,145,9,5500,750,6350,6200,15.33,3.2,5,7.3,1330,315,9.2,"nominal15","nominal20",2,"nominal30","nominal33","nominal38","nominal42",4010,1712,1279,2400,237,280,0.632,42.5,2.724,"nominal50","nominal54"
7,"nominal2","nominal7","nominal9",4,"nominal12",1998,120,10,5300,750,6350,6200,14.47,9999,9999,9.7,1445,525,12,"nominal15","nominal20",2,"nominal30","nominal33","nominal38","nominal42",4526,1728,1426,2715,227,230,9999,42.8,2.714,"nominal50","nominal56"
7,"nominal2","nominal8","nominal9",8,"nominal13",3996,184,19,4000,9999,9999,4750,17.61,9999,9999,7.8,1895,560,10.3,"nominal15","nominal20",4,"nominal31","nominal34","nominal38","nominal43",5038,1855,1444,2965,250,560,9999,60.2,2.53,"nominal50","nominal57"
7,"nominal2","nominal8","nominal9",8,"nominal13",3996,184,19,4000,9999,9999,4750,17.61,9999,9999,7.8,1920,550,10.4,"nominal15","nominal20",4,"nominal31","nominal34","nominal38","nominal43",5158,1855,1444,3085,250,560,9999,60.2,2.53,"nominal50","nominal57"
7,"nominal1","nominal7","nominal9",6,"nominal13",2393,121,11,6000,720,6800,9999,12.08,9999,6.1,8.6,1360,550,11.2,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",4479,1733,1416,2617,222,230,0.65,37.8,3.68,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",6,"nominal13",2393,121,11,6000,650,6800,9999,12.08,9999,9999,9999,1515,550,12.5,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",4796,1810,1452,2760,9999,230,0.613,10.1,11.467,"nominal50","nominal54"
7,"nominal2","nominal7","nominal9",6,"nominal12",2793,142,10,5500,720,9999,6500,12.6,9999,9999,7,1395,500,9.8,"nominal15","nominal18",2,"nominal28","nominal33","nominal38","nominal42",4488,1757,1369,2725,242,280,0.594,39.5,2.9,"nominal50","nominal56"
7,"nominal2","nominal7","nominal9",6,"nominal12",2793,142,10,5500,720,9999,6500,12.6,9999,5.1,7,1395,500,9.8,"nominal15","nominal18",2,"nominal28","nominal33","nominal38","nominal42",4471,1739,1415,2725,240,280,0.597,39.5,2.9,"nominal50","nominal56"
7,"nominal2","nominal8","nominal9",8,"nominal13",3901,180,18,4000,620,4700,9999,18.04,9999,9999,8.4,1960,535,10.9,"nominal15","nominal19",4,"nominal31","nominal34","nominal38","nominal43",4984,1862,1435,2930,242,560,0.685,60.1,2.94,"nominal51","nominal57"
7,"nominal2","nominal8","nominal9",6,"nominal12",2497,96,23,4500,750,9999,9999,12.58,9999,9999,12.5,1695,485,17.7,"nominal15","nominal24",1,"nominal29","nominal33","nominal39","nominal44",4898,1776,1455,2730,195,250,0.685,47.4,2.494,"nominal51","nominal57"
7,"nominal1","nominal7","nominal9",4,"nominal12",1998,100,11,5600,850,9999,9999,11.82,9999,9999,10.5,1215,520,12.2,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4110,1709,1425,2606,200,188,0.629,41.3,2.8,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1998,100,11,5600,850,9999,9999,11.82,9999,9999,10.5,1215,520,12.2,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4252,1709,1425,2606,200,188,0.589,41.3,2.8,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,9999,9999,13.1,1290,545,15.2,"nominal15","nominal21",1,"nominal28","nominal33","nominal38","nominal42",4511,1731,1429,2512,192,170,0.656,34.5,3.364,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1781,66,10,5500,875,9999,9999,10.23,9999,9.8,15,1185,395,18,"nominal15","nominal21",1,"nominal28","nominal36","nominal39","nominal42",4081,1695,1425,2472,171,145,0.651,31.5,3.361,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1781,92,10,5800,860,7100,9999,11.85,9999,8.5,12.5,1310,550,14.2,"nominal15","nominal22",2,"nominal28","nominal33","nominal38","nominal42",4675,1740,1459,2703,201,168,0.581,33.2,3.498,"nominal50","nominal54"
7,"nominal3","nominal7","nominal9",4,"nominal12",1781,92,10,5800,860,7100,9999,11.85,9999,7.3,11.3,1381,559,15,"nominal15","nominal22",2,"nominal28","nominal33","nominal38","nominal42",4675,1740,1461,2702,202,168,0.602,32.3,3.599,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1781,110,10,5700,825,9999,9999,14.82,9999,7.1,10.3,1370,550,12.5,"nominal15","nominal22",2,"nominal29","nominal33","nominal38","nominal42",4675,1740,1459,2703,217,210,0.581,47.5,2.443,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1998,97,10,5500,800,9999,9999,11.32,9999,9999,12.9,1340,510,13.8,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4524,1755,1400,2740,195,180,0.7,38.9,2.916,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1762,74,9,6000,850,6500,9999,10.91,9999,9999,15.9,1220,435,16.5,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4179,1689,1356,2540,170,153,0.691,37,2.941,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1985,96,10,6100,900,6600,9999,11.21,9999,9999,11,1300,490,13.5,"nominal15","nominal18",2,"nominal28","nominal33","nominal39","nominal42",4629,1711,1423,2604,200,177,9999,38.4,2.937,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1985,113,9,5500,900,9999,9999,13.86,9999,9999,8.8,1315,495,11.6,"nominal15","nominal18",2,"nominal29","nominal33","nominal39","nominal42",4629,1711,1423,2604,210,219,9999,42.2,2.673,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1985,136,9,5500,900,6190,9999,16.65,9999,9999,8.5,1315,495,9.7,"nominal15","nominal18",2,"nominal29","nominal33","nominal39","nominal42",4629,1711,1428,2605,230,263,9999,42.2,2.673,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1985,136,9,5500,900,6190,9999,16.65,9999,9999,8,1315,495,9.7,"nominal15","nominal18",2,"nominal29","nominal33","nominal39","nominal42",4629,1711,1428,2605,230,263,9999,42.2,2.673,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1855,147,9,5500,750,6700,6500,20.32,9999,9999,7.3,1300,490,8.8,"nominal15","nominal21",2,"nominal29","nominal33","nominal39","nominal42",4483,1717,1411,2550,235,300,9999,41.9,2.763,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",5,"nominal12",2435,125,10,6100,850,9999,9999,11.87,9999,9999,8.6,1422,468,11.4,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4716,1817,1414,2664,215,230,0.624,41.3,2.8,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1969,114,10,6400,800,7400,9999,11.87,9999,9999,8.4,1370,260,12,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4285,1780,1315,2540,210,186,9999,33.4,3.4,"nominal52","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1969,114,10,6400,800,7400,9999,11.87,9999,9999,8.4,1370,410,12,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4285,1780,1318,2540,215,186,9999,33.4,3.4,"nominal52","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1850,100,10,6000,9999,9999,9999,11.89,9999,9999,11.3,1355,535,13.6,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4595,1750,1430,2670,195,175,9999,38.6,2.916,"nominal52","nominal54"
7,"nominal1","nominal7","nominal9",6,"nominal13",2498,120,10,5750,9999,9999,9999,11.22,9999,9999,8.2,1290,590,10.8,"nominal15","nominal21",4,"nominal28","nominal33","nominal38","nominal42",4630,1740,1415,2635,225,223,9999,37.5,3.52,"nominal52","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1997,100,10,6000,9999,9999,9999,11.2,9999,9999,11.9,1280,570,12.8,"nominal15","nominal21",1,"nominal28","nominal33","nominal38","nominal42",4630,1740,1415,2635,200,178,9999,39.2,2.878,"nominal50","nominal54"
7,"nominal2","nominal7","nominal9",4,"nominal12",1840,103,10,6500,850,9999,9999,11.06,9999,9999,9999,1025,240,10,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",3975,1680,1225,2265,205,162,9999,31.6,3.337,"nominal52","nominal54"
7,"nominal1","nominal7","nominal9",6,"nominal13",1995,105,10,6000,670,9999,9999,11.09,9999,9999,10.7,1410,530,13.4,"nominal15","nominal23",4,"nominal28","nominal33","nominal38","nominal42",4825,1770,1395,2750,202,176,0.61,36.9,3.26,"nominal52","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1998,94,10,5400,700,9999,9999,11.2,9999,9999,10.6,1270,530,13.5,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4490,1710,1425,2630,200,178,0.532,39.8,2.835,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1998,94,10,5400,700,9999,9999,11.2,9999,9999,10.6,1290,510,13.7,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4490,1710,1425,2630,200,178,0.532,39.8,2.835,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1793,81,10,5750,9999,9999,9999,10.65,9999,9999,10.6,1106,524,13.7,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4475,1711,1415,2560,196,152,9999,33.4,3.264,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1597,70,10,5500,800,9999,9999,10.62,9999,9999,13.5,1065,420,15.2,"nominal15","nominal21",1,"nominal28","nominal33","nominal38","nominal42",3990,1698,1365,2440,169,135,9999,43.4,2.4,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",6,"nominal13",2393,121,11,6000,720,6800,9999,12.08,9999,6.1,8.6,1360,550,11.2,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",4479,1733,1416,2617,222,230,0.632,37.8,3.68,"nominal50","nominal54"
7,"nominal3","nominal8","nominal9",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,9999,9999,9.5,1790,630,13.6,"nominal15","nominal23",4,"nominal29","nominal34","nominal38","nominal46",4810,1852,1551,2757,207,370,9999,9999,2.625,"nominal51","nominal57"
7,"nominal2","nominal7","nominal9",4,"nominal12",1895,87,10,5500,9999,9999,9999,11.94,9999,8.6,12.6,1380,540,15.9,"nominal15","nominal24",1,"nominal28","nominal33","nominal38","nominal42",4478,1739,1409,2725,196,180,0.639,37.4,3.18,"nominal50","nominal56"
7,"nominal1","nominal7","nominal9",4,"nominal12",1762,81,10,5500,850,9999,9999,11.05,9999,9999,12.6,1312,558,16.2,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4712,1755,1420,2740,189,155,0.704,34.1,3.328,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1762,74,9,6000,850,9999,9999,10.91,9999,9999,15.8,1145,485,15.5,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4354,1698,1420,2540,178,153,0.623,36.3,2.997,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1762,74,9,6000,850,6500,9999,10.91,9999,9999,15.7,1185,460,16,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4344,1680,1449,2580,172,153,0.683,37,2.941,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1855,147,9,5500,750,6700,6500,20.32,9999,9999,7.3,1320,490,9,"nominal15","nominal21",2,"nominal29","nominal33","nominal39","nominal42",4483,1717,1413,2550,235,300,9999,41.9,2.763,"nominal50","nominal54"
7,"nominal1","nominal7","nominal9",6,"nominal13",2498,120,10,5750,9999,9999,9999,11.22,9999,9999,8.5,1340,595,11.2,"nominal15","nominal21",4,"nominal28","nominal33","nominal38","nominal42",4680,1740,1495,2635,215,223,9999,37.5,3.52,"nominal52","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,9999,9999,11.5,1390,575,12.6,"nominal15","nominal21",2,"nominal28","nominal34","nominal38","nominal48",4680,1740,1495,2635,195,225,9999,42,2.684,"nominal52","nominal54"
7,"nominal1","nominal7","nominal9",4,"nominal12",1762,81,10,5600,600,9999,9999,11.05,9999,9999,12.4,1270,490,15.7,"nominal15","nominal23",2,"nominal28","nominal33","nominal39","nominal42",4570,1710,1500,2630,180,155,0.589,38.8,2.96,"nominal53","nominal54"
7,"nominal1","nominal7","nominal11",4,"nominal12",1796,85,11,5400,810,9999,9999,11.89,9999,9999,14,1355,630,15.9,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4317,1742,1634,2694,175,170,0.78,38.3,3.28,"nominal52","nominal54"
7,"nominal1","nominal7","nominal11",4,"nominal12",1840,84,10,6000,750,9999,9999,11,9999,9999,11.4,1320,440,15.7,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4295,1705,1600,2670,180,161,0.772,34,3.26,"nominal52","nominal54"
7.1,"nominal2","nominal7","nominal9",4,"nominal12",1998,100,10,5500,750,6350,6200,11.95,4.7,7.1,11,1300,500,13,"nominal15","nominal20",2,"nominal28","nominal33","nominal38","nominal42",4567,1722,1371,2690,208,190,0.597,36.4,3.175,"nominal50","nominal54"
7.1,"nominal1","nominal7","nominal9",4,"nominal12",1781,92,10,5800,800,9999,9999,11.85,9999,8.8,13.1,1380,580,15,"nominal15","nominal22",2,"nominal28","nominal33","nominal38","nominal42",4796,1810,1452,2760,198,168,0.613,33.1,3.498,"nominal50","nominal54"
7.1,"nominal1","nominal7","nominal9",4,"nominal12",1781,110,10,5700,750,9999,9999,14.82,9999,7.7,10.7,1450,580,13.2,"nominal15","nominal22",2,"nominal29","nominal33","nominal38","nominal42",4796,1810,1452,2760,213,210,0.613,45.7,2.531,"nominal50","nominal54"
