usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
59,20,7,6252,773,677,11.017034376195829,14.712651161085873,610141,361725,3.6059761995872734,595,1011603
58,14,2,5994,671,566,7.748176038989877,3.3916788499430597,225090,89144,2.246914689434838,3083,1005436
63,13,1,4919,529,460,8.65826242354737,3.8658391728683865,222972,67324,1.9894187330253947,1367,1020320
58,21,1,4182,469,347,7.524546501183725,7.50767115388875,228999,77769,1.7029509488252752,1196,999562
59,77,33,4290,260,199,12.311993591119762,32.001546017654306,132457,38199,2.6217482667610437,357,1102588
62,48,34,4343,334,214,9.610766327048601,23.314521819422378,139036,33177,2.168080024011636,581,1102842
63,75,53,4172,300,204,11.948577764021428,28.47735187279934,138638,25680,3.3319211841347505,381,1109839
63,22,14,5327,602,508,9.819638504273362,4.446626500474818,336130,44611,2.106746999050364,953,1056197
63,57,60,6537,677,550,11.169455083188172,4.596606120354241,358321,52463,1.8067877592915171,857,1054097
63,52,54,6369,666,544,10.982190785281489,4.575798976142387,355243,51374,1.8484020477152245,870,1054388
63,223,143,4664,612,423,7.147098109681759,10.309669276073869,1049714,215652,4.014209052838832,299,1085713
58,129,116,6403,656,473,8.62708408757593,8.470840875759302,1114993,141849,3.536050396706117,209,1086875
63,223,145,4701,615,427,7.166840510436215,10.13077647905344,1050393,215478,4.009364291917493,295,1085632
63,62,55,5228,584,472,8.116067607656499,5.246522757491763,496108,53058,1.7697841362376447,272,1018570
58,78,71,5039,594,499,9.024776030639172,5.216517353759448,489212,44953,1.7030970038298965,307,1027841
58,72,61,5200,642,524,9.64575436119049,5.6305029074603254,478052,51100,1.780719295148811,337,1028681
63,190,136,6953,532,397,6.027315087714145,9.302198596500247,512180,228689,4.768287719285361,697,1534074
57,97,45,8156,680,450,9.172568532126437,11.622854587170387,471478,155906,8.172568532126437,305,1587995
63,75,39,5275,307,220,4.76217643600692,6.763385567121875,520356,138374,4.880483652445982,410,1527909
64,15,0,4331,388,286,10.416739227504571,25.38404866192313,267801,71290,2.4900766727536077,306,1086152
63,17,0,3960,242,157,10.526962571335483,31.996294897626726,269768,75882,2.896148204094931,279,1092006
64,9,0,4555,455,383,8.804542210245334,5.812346764904582,281285,67031,2.7071527988467183,239,1115816
60,40,15,5955,391,207,4.549159058739887,8.273458274356459,432979,112674,6.674579529369943,254,1313281
64,184,10,5440,337,183,3.837966082831557,6.4825084236452035,415715,93505,6.712406783433688,168,1317461
64,135,12,5599,357,189,4.031405597678873,7.004795113732957,420949,101416,6.673718880464225,175,1317128
64,49,59,8281,1581,1437,5.742140303112878,3.660472035437922,1281180,1109538,1.4984265485402608,694,1084572
61,29,18,7422,1447,1372,5.78659917742627,3.1865991774262703,1196800,1095993,1.4289174933942757,708,1066603
59,36,43,8855,1666,1507,5.86981565510192,3.2331285056688,1324137,1157439,1.7,635,1098007
63,20,6,7757,607,482,9.517453719530977,9.790182958742937,410657,61711,7.065454152157608,263,1536251
63,27,6,7414,460,355,7.2503729422990375,8.363536088733005,458078,92684,6.059200898204394,275,1515307
63,21,2,8079,632,547,9.17095694987056,6.580299868947501,379451,59636,6.229841394259951,381,1524200
59,58,1,4109,220,163,11.69284902571365,33.86424512856825,171604,62150,2.1952326838091,150,1092013
59,18,2,4106,201,133,12.375443968470046,36.150887936940094,171877,52917,1.4613900788248837,134,1082450
61,64,2,4115,159,120,11.954696316783677,35.26975191075307,168778,63986,2.360359277185718,144,1094085
64,10,1,7411,1482,1421,4.548891193455446,1.4432724279416356,1263548,1201358,1.5432724279416357,790,1069673
58,471,128,8991,2090,1606,6.263103408975845,2.717862045385507,1439718,1305154,4.867275795258936,368,1233924
64,33,34,6824,1470,1426,4.495855576488523,2.6087658287601734,1276034,1189403,1.3804814117049224,801,1088761
65,37,29,5689,619,437,7.144854218273866,3.357312797584707,808644,51606,4.4,858,1605557
65,26,15,5351,634,490,7.566588733989613,3.674268551631946,759158,46732,4.4,1263,1650517
65,33,24,5564,625,456,7.3002803107564604,3.474123711810756,790406,49810,4.4,1007,1622127
59,42,7,3976,267,150,10.85448292355338,36.056204518772105,184537,34162,1.2172418603640256,178,1086209
62,13,0,4069,290,124,10.840070362415082,32.83709990343756,184508,33966,1.4968536349847703,217,1079412
63,13,1,3919,268,140,10.944077987828658,33.09368290760846,191753,26213,1.4584299612730056,194,1079045
60,70,19,4168,223,163,11.70738713910078,34.17471500438242,127560,41887,1.5642042869664063,272,1099653
63,56,46,4154,252,184,8.851477065599276,24.772075900216276,121404,45432,1.7044111758546112,320,1088563
63,61,25,4254,247,196,10.418370713737678,28.902977336217518,124935,48418,1.56196629875112,301,1091531
61,29,1,4660,319,235,10.271069860728367,29.778159309452683,713890,60075,4.018819284335244,191,1096766
64,15,1,5031,493,379,8.378406395726037,11.199348313125896,693424,71379,2.6491706135193134,223,1109646
64,10,2,3391,490,131,7.248818895710887,19.757722586142865,677527,74779,2.5319200471955794,226,1103469
60,15,2,3985,288,174,11.638119734236565,33.61905986711828,297078,44094,1.1334190698279785,541,1091244
58,15,3,4024,273,157,11.59479114826753,33.57498043348174,295137,43728,1.0017078202401541,580,1092416
63,22,1,4329,294,154,7.106092936365581,19.188504933862035,310962,51541,2.8595477504694147,226,1098395
64,15,1,5279,652,613,9.265931291662726,4.355283479635945,427307,37030,3.819731370867246,1214,1718247
62,21,3,4932,835,747,10.310128840692636,7.018989098316495,407728,50712,3.6531615457431523,2443,1733012
63,20,3,5091,740,755,10.592214130914748,7.132846739747532,390029,50099,3.207785869085253,2490,1734275
62,67,55,3886,770,555,10.311389110718457,5.054543076799294,576460,232031,3.183209467074749,202,1039615
62,92,79,3785,824,556,12.137250094766486,5.186901029174523,590146,225160,3.5904647051523764,193,1043018
65,85,70,3830,759,508,11.322516070284077,5.2758915455475055,591391,215680,3.2278033026274793,195,1048664
60,12,4,6340,1018,948,7.343169654576696,11.073965653460943,784350,664943,1.2984714096761691,324,1096151
64,25,14,4842,752,724,5.341394420991323,10.03374190316584,779779,751364,1.305412567919714,265,1064248
65,13,5,6474,1060,1000,6.178232089762004,7.534598674924778,828818,734215,1.6699781047394335,281,1108458
60,43,1,4103,263,190,11.600360189157424,33.16136871879821,174112,58556,1.8797838865055456,150,1087997
62,13,0,3967,284,130,10.773465222059883,31.808356099561685,178048,53662,1.0746930444119767,194,1078596
62,14,1,4039,242,132,11.61952149266263,34.0927080301891,174955,52889,1.2439042985325257,163,1080188
63,81,43,3734,387,243,7.481225002074652,18.226634560319788,358688,142577,1.078836421545996,461,1101411
60,25,12,6492,706,426,8.220784715573553,15.588452935792471,346947,141292,1.6976905871584942,184,1092554
63,36,18,5979,645,391,8.062532680396318,16.102349711144313,349412,141837,1.5812010818239794,237,1094257
59,15,5,5933,1232,1058,3.2039358197220063,1.7983800111949606,1632878,792160,1.9986110478682386,271,1102363
61,12,3,6927,1402,1236,3.933239392812321,1.645789371543878,1620637,902274,1.6302291578048154,391,1099222
62,12,2,6622,1239,1085,4.1371464348993365,1.9665136537766947,1421160,794019,1.6555831145820594,347,1105290
66,122,137,5150,602,552,5.905347267915165,4.389533762796546,507572,453814,2.1263177920932184,1313,1030699
64,64,72,5402,669,603,8.56669969440208,6.2750247708015605,488387,406243,1.9562685781011708,1383,1031371
66,101,116,5312,664,617,7.430709691051806,5.479078350751291,492113,442124,2.162635945025043,1392,1034087
63,27,11,4383,330,226,4.562861986985504,4.99803807963629,389305,38169,1.6164823907349213,291,1015215
64,30,18,5012,575,456,9.891977620362656,6.085559716652781,399970,58929,1.8221921671269294,357,1005538
64,49,44,4652,516,341,9.568121268651993,8.890633480336382,390625,62192,1.9243746607865448,605,1013261
59,20,7,6178,770,674,11.036069765309437,15.429197594148103,609383,364405,3.7510077356909504,577,1011538
63,39,38,4609,509,419,5.678995274840667,10.33264341804218,565205,422214,3.8732643418042176,268,1024855
59,20,7,6236,773,676,11.021093037242194,14.865430759045434,609979,362297,3.636899331369095,591,1011589
62,21,0,3975,297,147,10.634470625340597,31.175153000544956,178289,55446,1.234470625340598,196,1080634
60,27,1,4104,231,159,12.038915886520858,34.82788036877926,173009,55057,1.6166504680874851,141,1084520
65,38,1,3861,245,179,10.034263453807663,28.469744127590786,173581,62277,2.054738939727148,172,1086547
63,48,14,7452,550,491,4.153520105273096,8.905727971927174,241847,69955,3.8942720280728254,731,1390386
66,443,1,5987,419,367,4.426916787816831,2.838881779785531,199622,66643,4.6,3043,1369369
62,37,12,6041,432,309,8.458493502737475,9.348187809587483,242593,98697,8.682445545199936,1779,1324502
63,105,86,3001,227,159,8.122278972582103,21.3869970412127,137661,80944,1.2744702877210716,141,1078754
59,75,33,3441,209,162,10.80940368083141,31.43134560277137,151224,69219,1.6062691205542738,164,1092278
59,68,11,3928,173,131,11.668337087432597,34.29445695810866,163647,65629,2.178891391621732,150,1093924
66,26,4,3716,662,468,7.0,3.3603869311203267,354121,188553,1.0565900983995333,868,1011067
65,115,31,4615,574,466,6.810082557161232,4.658844199742746,373444,182247,2.620165114322465,1475,1023911
63,102,24,4862,601,398,8.79757197402468,6.546799699003599,392889,189400,4.480353390373264,1638,1029770
66,33,19,3109,368,247,8.489522390872049,7.03095149429503,461831,168556,1.9015344112378882,251,1031509
66,46,20,4097,508,340,13.386775941889878,8.365031542792035,462022,131697,2.944201062034972,368,1041271
64,46,12,5353,813,646,7.394092192267406,4.84771340034595,431836,132432,2.76461237137915,217,1045254
65,41,0,2636,203,129,12.163346941180011,35.20836735295003,261120,46860,2.5926693882360023,273,1091403
65,51,0,2424,206,131,13.08598480065884,37.52256301493651,263581,42905,2.773396453487063,312,1096088
65,49,0,2456,211,132,12.898516244626263,37.06638952859057,263940,42414,2.7296537904127947,307,1095733
64,20,0,3995,364,245,8.984526093192658,24.656304927745477,315329,50412,2.8863667591624744,141,1090128
66,34,0,4586,207,104,9.037373250996179,22.307394221985177,324937,28319,3.5930040600015385,203,1088368
65,39,1,4391,405,239,6.362330781440154,17.912023111331344,318873,57209,3.339611536426641,135,1095420
65,25,0,3507,574,125,7.466550328861262,13.647042655431836,711497,43609,2.3096069079562422,163,1075135
59,34,2,4759,677,303,8.388142545992512,8.373839221847545,732864,39476,2.374577851361934,252,1067244
59,34,1,4104,645,202,7.957074964352573,9.409870966357168,732134,31645,2.2766079464437667,181,1062488
64,337,1,5198,435,350,8.346970034048095,12.071592678752502,278047,52291,6.892329355847947,2349,1381727
64,153,1,5490,421,325,9.86200860489504,20.02554517569896,298336,28986,6.04012015974654,2011,1391809
65,13,5,6123,360,231,6.403143282029259,16.691508618541146,329220,66980,3.7931087627567948,849,1393296
55,10,1,6135,961,862,6.783075641411812,5.714922692423543,724085,552325,1.3830756414118115,253,1089189
60,16,7,6316,1032,977,7.840057653562166,13.957802964028517,808384,718735,1.4557144473297992,346,1092447
66,7,0,6277,947,853,6.0366597317988075,5.317402013621294,738493,557347,1.2691409394082909,276,1094386
65,78,44,4190,569,455,8.035817932889994,7.446371147609676,646514,274687,1.737151817512523,248,1010884
60,66,19,6279,703,575,8.433279358045233,7.229464868657185,618689,299421,1.5142501501424945,585,1014441
62,105,28,5122,540,408,6.040535614646585,7.652174281044653,609992,270693,1.0,318,1014856
65,38,0,3624,207,122,10.191310536513997,29.366562256757895,245665,34379,1.175420064155073,264,1091806
63,40,0,3524,220,119,10.076293289414103,29.470664893808774,235917,31479,2.154178590624944,205,1095180
65,15,0,3511,340,144,6.362191197522471,8.79004205098714,250954,31745,1.0155403422765124,137,1085308
66,57,21,5018,241,153,3.221334851353537,8.401134481336113,483139,62698,5.118667994934345,301,1310141
59,40,27,6671,450,397,5.390935039524531,8.841077756909451,467799,92578,7.147733759881133,1149,1311551
59,49,46,7244,596,654,5.03598264725485,6.533887207156527,502312,104113,7.058995661813713,1867,1347045
61,14,4,6046,1252,1079,3.284787788679888,1.7716083395098725,1632593,804844,1.95284189617916,285,1101994
60,40,49,9134,1684,1502,6.128021337888057,3.4416469433537236,1338569,1124554,1.6496149365216393,613,1094553
60,6,1,7658,1608,1544,4.540310697100875,1.5649223257247815,1392722,1257686,1.5772281400367347,702,1109736
64,49,56,4036,243,165,8.604320418323372,24.372745234053944,115692,44541,1.94075607320659,303,1084877
93,41,31,3485,175,108,12.041678649194766,34.330696415242116,101971,47028,2.7242379219332884,196,1082007
93,40,32,3512,176,109,12.023428812841974,34.29062203232309,102005,47174,2.707305084080182,195,1081716
93,40,1,3784,351,253,9.564076047504035,18.66862355662902,326331,116471,1.5726539920826612,162,1093233
93,17,0,4751,648,450,9.943725373268249,15.125229849496352,324080,110477,1.509379104455292,139,1091777
93,47,1,3521,270,199,9.460488369206052,19.63544188741018,326945,118106,1.5899186051323246,169,1093630
93,15,0,4816,668,463,9.969000723534023,14.88932658034912,323930,110078,1.5051665460776629,137,1091680
64,81,39,3379,325,211,7.732911548552742,18.83978852717736,354541,138662,1.102361656284401,441,1101054
64,61,14,3371,256,182,8.851608252923182,19.752555987459708,336263,125509,1.436300971021845,261,1096227
63,45,1,2965,253,136,11.456339169853166,32.478073466492596,173033,127780,4.438163177030984,177,1102160
64,41,3,2715,225,116,10.540874529843192,29.567878345048033,163681,112619,4.0200722461153235,458,1103674
63,39,3,3459,303,202,10.550520979366318,28.466592908622268,176682,136897,3.7480159842791,167,1099455
93,40,33,3556,179,111,11.992695233760292,34.22313489475198,102061,47420,2.678789392148725,193,1081225
62,27,1,3337,169,95,12.518216395410033,30.397565661306942,94366,37314,2.311206034205548,357,1090539
63,50,1,2504,121,74,12.635359943744724,35.76738278919817,97943,41424,3.3650285568168115,232,1094096
60,83,57,4098,251,156,11.923955179847288,32.04594611513613,132250,25965,3.101345323728576,373,1108763
59,68,27,3834,198,99,11.626859933902226,34.373140066097776,121901,28051,1.7104485808711105,630,1106924
60,84,58,4116,255,161,12.000565448855832,31.80100905788347,132805,25827,3.2092471110645517,383,1108954
66,55,9,3829,235,138,8.771999695616003,22.681600162338132,155596,40551,1.838000050730666,378,1089422
60,27,15,4413,293,181,10.808825962986653,21.701498574346495,165446,44279,1.5066194722399888,423,1098036
66,44,11,4060,258,155,9.569525308428325,22.256253168838228,159461,41959,1.7050791152619458,397,1092820
65,8,0,2874,127,57,8.941487841555954,35.72082604478533,232165,25050,1.0,185,1033887
64,15,2,5337,363,100,10.67732115662863,35.15420425390054,205247,41625,1.0,171,1017328
63,19,8,5096,240,131,8.677357799554496,24.44961083359958,215116,49041,1.4724188211406095,213,1025504
60,204,149,7318,599,445,6.425526896241736,9.528341099622493,531431,248357,5.352040604207912,586,1522338
60,144,100,7444,579,375,6.960452836944423,10.78151029778553,580924,221996,5.712664833895117,683,1501859
65,32,7,6532,419,207,6.563580597202401,10.412334291201324,614946,146478,5.766963395397721,674,1488270
63,16,1,3579,201,113,12.31005740324245,29.284052846499588,90755,35101,1.8449712983787754,447,1088569
63,29,0,3342,174,109,12.221683013798849,31.00970575162073,88652,38608,2.4241094517040302,317,1092297
67,20,4,3586,182,116,10.99467489388835,25.457791489813918,89570,37718,1.5657791489813917,417,1085552
65,27,7,7733,348,235,5.460638076906125,8.7917855791725,197750,36439,4.13086118694936,1409,1525033
65,34,2,6311,625,531,10.32759092300179,5.422611128113298,322350,35326,5.673755051277877,1359,1538011
65,45,7,5900,533,380,10.459429750355705,8.377433028132046,246211,27796,5.299547869371153,2367,1533292
61,32,1,4385,309,204,10.575634090507721,30.927805605378044,707469,59079,3.901679195958569,205,1095672
94,40,0,3924,279,116,11.028635729182641,32.41583827610796,666112,68683,3.5422403050583826,206,1094530
61,35,0,4130,299,175,10.858758332149478,31.996521836190606,701499,58154,3.792785256865586,218,1094655
65,30,13,3145,191,97,11.429465480891725,34.061017083864144,38471,59968,2.7053451910827384,1230,1094231
67,21,0,3607,221,130,10.4077164937838,31.017583359589985,33346,57511,1.4111322435228275,1548,1095724
64,14,2,3854,233,113,10.735302108047813,31.697260505348037,36166,58431,1.0,1284,1091650
64,61,37,2693,275,131,10.013306998972173,27.93116141006304,423247,52557,1.7578119293539598,144,1096115
64,28,15,3072,486,146,7.399344338202583,15.533819828072833,449813,49061,1.4866539769919693,125,1105865
59,46,6,5401,352,167,10.303024431124019,25.115353364329554,413498,43464,1.0387208649375546,1065,1108530
61,23,10,6135,1212,954,3.2716473882277666,2.4873490043715805,1710991,711574,2.5889319806593005,282,1131117
67,76,10,4427,502,218,2.199997317160451,5.0719967671783435,1996420,75288,2.8799940977529923,299,1082464
67,76,1,3705,364,200,1.829548420058753,4.625605846170798,1947663,46375,2.065006524129257,285,1028172
66,53,6,3127,155,115,11.178166383878452,32.45972500031416,73178,39106,3.7797627286112796,271,1094365
63,54,9,3478,182,139,11.834367744244837,35.228161278775815,77016,36910,4.650116092082613,357,1094706
63,22,2,3017,221,128,11.980888878614296,34.49555560692852,87143,34126,2.305777942171262,542,1087698
63,38,0,4580,288,141,10.216746680339487,29.056155167673936,639455,85941,3.5792970567058173,142,1098069
94,42,0,3643,276,105,11.373136505575388,33.84551649813786,677376,61100,3.517633106744615,234,1093010
58,31,0,5325,388,227,10.991090223353025,27.226230813370538,633278,83147,3.3084112600765874,143,1097915
65,43,34,4751,609,514,9.541039484792591,5.401164379262983,635306,296494,1.6474012880185245,405,1008271
